 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2298973,202510,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Dusk,6000,,CTAF ZZZ,Air Taxi,Super King Air 300,,2,Part 135,IFR,Passenger,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal,Small Aircraft; Low Wing; 1 Eng; Retractable Gear,,1,Part 91,,Ferry / Re-Positioning,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Taxi,First Officer; Pilot Flying,Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Commercial; Flight Crew Multiengine; Other BE-300,Flight Crew Last 90 Days 220; Flight Crew Total 1115; Flight Crew Type 310,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,2298973,,,,,,,,,,,,Conflict Ground Conflict; Critical,Horizontal 2000,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; Flight Crew Executed Go Around / Missed Approach,Human Factors; Airspace Structure,Human Factors,"While flying a scheduled (but delayed) route from ZZZ1 to ZZZ on the afternoon of Day 0; the SIC was the pilot flying and the PIC was the pilot monitoring. The ZZZ AWOS reported broken ceilings at 6;000 feet and winds from the Northeast at 8 knots. The PIC and SIC agreed to fly a straight in; visual approach for runway XX. The SIC programmed the RNAV XX approach in the FMS. On descent; the crew obtained visual contact with the runway when they were approximately 25 miles to the West; at which point they cancelled their IFR clearance and switched to the ZZZ advisory frequency. The SIC asked the PIC to program the FMS so that the aircraft would navigate to ZZZZZ and also asked for an altitude of 8500 feet in order to establish a stable approach and glide path for runway XX. The PIC made standard radio calls at 20 miles; 10 miles; and 5 miles. A sterile cockpit was also maintained during the entirety of the approach and landing sequence. No other aircraft transmitted on the ZZZ CTAF during the flight's approach; landing; or go around. The SIC followed a standard configuration schedule and the before landing checklist was complete by 1;000 AGL. The thick; broken layer of clouds cloaked the airport environment in an unnatural darkness for the late afternoon. Both pilots continuously scanned the runway for hazards since ZZZ is notorious for having coyotes on the runway and this was briefed as a potential threat in the SICs approach briefing. The approach was stable at 500 feet and the runway perceived to be clear by both pilots. Upon touchdown on the 1;000 foot markers of runway XX the PIC noticed another aircraft pointed at then on the runway. The PIC immediately called 'go around.'The SIC hesitated; but then noticed the aircraft and applied takeoff power. The PIC called 'rotate' at an estimated Vr of 103 knots. The SIC pitched the plane into a takeoff power and then the PIC took control of the power to prevent over torquing the engine. Standard go around procedures were followed. The SIC continued to hand fly the aircraft as the PIC bugged the traffic pattern altitude of 8;000. The PIC asked on the advisory frequency it any other. aircraft were on the runway in ZZZ or if any other aircraft were in the area. No reply was received. The PIC verified the crew was listening to the correct frequency. In the downwind; the runway was perceived to be clear. The SIC flew a standard visual traffic pattern and landed uneventfully. The aircraft that caused the go around was parked on the ramp in ZZZ when the crew taxied in. After conducting post flight procedures and deboarding passengers; the PIC approached the pilot who said he was ferrying the aircraft and did not have working lights or radios on the aircraft.",,,,"Air taxi First Officer reported on touchdown noticing another aircraft on the opposite direction runway. Flight crew executed a go around.",
2299448,202510,1801-2400,YIP.Airport,MI,,,0,,,,,,,4000,,Tower YIP,,Light Transport; Low Wing; 2 Turbojet Eng,,2,,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower YIP,,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,,,,,,Takeoff / Launch,,Class D YIP,,,,,,,,,,,,,,,,,,,,,,,,Facility YIP.Tower,,Government,Ground,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 8,,Situational Awareness; Confusion,,,2299448,,,,,,,,,,,,ATC Issue All Types; Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Other / Unknown; Ground Incursion Runway,,,Person Flight Crew,Taxi,Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew Became Reoriented,Human Factors; Procedure; Chart Or Publication,Chart Or Publication,"Aircraft X was told to taxi to RWY 5 via TWY G; A; B and the pilot read it back correctly. This route would not cause them to cross any RWY so a hold short instruction was not necessary.  Aircraft X then crossed RWY 5 at TWY G without authorization in front of Aircraft Y who was departing RWY 5.  My trainee and I did not notice the unauthorized crossing until the aircraft was on the RWY.A portion of TWY A was just opened and it is not on the charts even though it is allowed to be used.  Specifying to the pilot that portions of TWY A are uncharted might have alleviated some of the confusion for the pilot. The intersection of TWY A and TWY G is also in close proximity to RWY 5.  Even though we did have traffic; a more diligent scan when aircraft are on TWY G about to turn onto TWY A would have helped me to spot the aircraft as they were about to have a runway incursion and I could have had a better chance at stopping the incursion.",,,,"Tower Controller reported a runway incursion at YIP airport.  Reporter stated Taxiway A is not depicted on the airport charts which contributed to the event.",
2300365,202510,1801-2400,SQL.Airport,CA,,1,,700,,VMC,10,,Dusk,18000,,Tower SQL,FBO,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,2,Part 91,VFR,Training,,Final Approach,Visual Approach,Class D SQL,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower SQL,,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,1,Part 91,,,,Initial Climb,,Class D SQL,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,FBO,Pilot Flying; Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Commercial,Flight Crew Last 90 Days 30; Flight Crew Total 430; Flight Crew Type 420,,Communication Breakdown; Time Pressure,Party1 Flight Crew; Party2 ATC,,2300365,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 300; Vertical 300,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Procedure; Airport,Procedure,"On base for runway 30; about to turn final. Another aircraft on downwind departing the area via Woodside departure; turned west across the final for 30 before reaching Woodside road; cutting my aircraft off. We are within 300 ft converging on altitude and less than 1 miles apart. I had to extend base and overshoot the final since I did not have that aircraft in sight even though the other aircraft had me in sight. I had requested a left 360 to avoid turning final into the aircraft; was told that aircraft had me in sight.Tower tells Aircraft Y that the traffic ahead on downwind is in the pattern.Aircraft Y responds saying 'copy we'll turn behind them out to the southwest'; but never explicitly calls 'traffic in sight'. The tower doesn't verify that the Aircraft Y has our traffic in sight even though he later tells our Aircraft X that Aircraft Y does. Aircraft Y was doing 150 kts and turned in front of Aircraft X.",,,,"A Flight Instructor reported local controller failed to follow proper separation procedure resulted in a NMAC event.",
2300466,202510,,ZZZ.Airport,US,,,0,,,,,,,,,Ramp ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness,,,2300466,,,,,,,,,,,,Ground Event / Encounter Loss Of Aircraft Control; Ground Event / Encounter Ground Equipment Issue,,,Person Ground Personnel,Taxi,Flight Crew Regained Aircraft Control; Flight Crew Became Reoriented,Human Factors; Procedure,Human Factors,"After completing the before push checklist; the Captain did the standard verbalization to release brakes and capture. I then called ramp and received a clearance to push. The tug driver stated that upon starting pushback she pushed the button to lower the aircraft nose; but noticed that something wasn't functioning properly. While she was heads down troubleshooting the issue; she didn't notice that the tug had completely released the aircraft. The aircraft continued to freely roll backwards for several seconds until the tug driver looked up and realized what was going on. When she looked up; she instructed us to set the brakes; which we did. While the aircraft was rolling backwards; the tug was not visible from the flight deck; so we didn't know anything was wrong. After brakes were set; the tug driver recaptured the aircraft and the flight continued without further incident.",,,,"B737 F/O reported during pushback the tug became disconnected and the aircraft rolled backwards.",
2300585,202510,1201-1800,BOS.Airport,MA,,,0,,,Marginal,,,,,,Tower BOS,Air Taxi,Small Transport; Low Wing; 2 Recip Eng,,2,Part 135,IFR,Passenger,,Initial Climb; Takeoff / Launch,,Class B BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower BOS,Air Carrier,Commercial Fixed Wing,,,Part 121,IFR,Passenger,,Final Approach,,Class B BOS,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Taxi,First Officer; Pilot Not Flying; Trainee,Flight Crew Commercial,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,2300585,Aircraft X,Flight Deck,Air Taxi,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,2300588,ATC Issue All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Separated Traffic; Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action,Human Factors; Procedure,Human Factors,"Holding short on taxiway Lima at BOS we were cleared to line up and wait on 15R behind departing traffic; with a warning that traffic was on a 2.5 mile final for the 4R intersecting runway. After a period we were cleared to takeoff with a left heading 060. After accelerating to rotate speed the hold short lights appeared underneath the aircraft. Receiving no further instruction takeoff continued until the intersecting traffic on 4R was spotted doing a go around that placed them in our flight path. Maneuvers were taken immediately to avoid collision; shortly after ATC contacted with instructions to 'stay low'. Once clear the flight was flown as planned.Cause: There was miscommunication about when the landing traffic would arrive relative to our takeoff clearance. As soon as the controller realized they issued a go around to the other aircraft. Our aircraft already several hundred feet above in a climb out meant this put them in our flight path resulting in evasive maneuvers being needed.",,"We were cleared for takeoff from 15R and told there was a plane on a 2 1/2 mile final for ILS 4R. I applied Takeoff Power and started rolling and then noticed the Red Lights come on on 15R. The speed of my aircraft was below 80KTS. Upon becoming airborne I saw the landing traffic and estimated that if we both continued as we were I would have passed over them without a problem. Then I heard ATC tell the plane landing on 4R to 'go around'. I remember thinking 'not a good idea'. I saw the other plane start to go around and turn to the left as instructed. This action made the plane start turning towards me. I immediately started to descend to stay clear of the plane going around. Almost simultaneously ATC told us to 'Go Low'. After clearing the danger area I asked if we should continue on the assigned heading of 060. A new controller said yes and then we were sent to departure on 133.00Cause: ATC overload and me not aborting the takeoff when the runway lights turned red despite being cleared for takeoff.",,"Air carrier crew reported an NMAC at BOS during initial climb when another aircraft executed a go-around on an intersecting runway.",
2300853,202510,1201-1800,ZZZ.TRACON,US,,,,6350,,,,,,,,TRACON ZZZ,Air Carrier,EMB ERJ 145 ER/LR,,2,Part 121,IFR,Passenger,,Climb,Vectors,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,,Cessna Aircraft Undifferentiated or Other Model,,,,VFR,,,Cruise,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Type 2590,,Situational Awareness; Confusion,,,2300853,,,,,,,,,,,,Conflict Airborne Conflict; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance,,,Automation Aircraft RA; Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance,Human Factors; Procedure,Human Factors,"We were operating Flight XXXX out of ZZZ. They were departing runway XXR with calm winds. We requested to depart runway XY in order to try to make up for being delayed from maintenance issues earlier that had caused a rejected takeoff in ZZZ1 with further delays for lack of staff afterwards. We were cleared for takeoff on runway XY (3253 ft elevation) and fly runway heading to 6000. We departed and were switched to departure at about 800ft agl. After switching and before we could call them; we immediately heard Departure calling us with their traffic alert going. This was highly unusual and safety was compromised. We responded quickly and at about 1000ft agl they advised immediate right turn to 130 for traffic. I was concerned because it seemed like they were turning us toward the Cessna traffic who was proceeding north  from southeast of the field. We advised traffic not in sight and we began getting traffic alerts at about 4600 ft msl and we still heard the ATC traffic alert going off in the background as they spoke to us. I reduced our rate of climb and we attempted to located the traffic visually per the AOM. The Cessna had us in sight and was told to maintain visual separation. The Cessna said they would comply . ATC kept giving us traffic direction but did not change our heading. We figured ATC was taking us behind the traffic. Both our and ATC alerts kept going off as things were happening quickly and becoming a little confusing as the situation should have been getting better but it wasn't. Because of this; the FO kept trying to ascertain the location of the Cessna from ATC. The demeanor from ATC and the other aircraft suggested that we would clear but the alerts suggested otherwise and we were hyper focused on the rapidly deteriorating safety margin trying to visually acquire the Cessna in order to assure separation. We again were given a location for the Cessna and told it was at 6500. We did not see it for a few seconds. We then got an RA to descend. As we got the RA we were able to visually acquire the Cessna. I complied with the RA and we were clear of the contact quickly and level in about 300 ft at 6000ft. As we started the RA; we advised ATC the traffic was in sight and after the RA and they cleared us to 17;000. We then realized I had accidentally flown thru 6000 ft trying to locate the traffic visually by about 325 ft. This was inadvertent and not intentional and was an unfortunate result of trying to visually acquire and gain visual separation from the traffic in a confusion and rapidly deteriorating situation that should have been resolved initially by proper ATC vectoring and wider initial altitude separation. We did not hear the 1000 ft prior signal due to the traffic alert going off and the FO was rightfully questioning ATC on the Cessna. Without the signal during a high task saturated and threat scenario we missed the 1000ft call out. It should be noted that when I finally saw the Cessna; it looked to be about  2 miles at our 11:30 clock position on about a 330 heading. Our reciprocal heading would have been 310. For an aircraft that was on an original heading of north and given maintain visual separation; this heading does not appear as an appropriate response by the Cessna to maintain visual separation. It's the wrong direction to increase separation when he was initially southeast of the field. This may have been a reason for the confusion as to why the situation deteriorated from initial vectoring and perhaps ATC not realizing the avoidance vector was not working out sooner than later. I also believe that ATC launched us into an immediate bad situation where aircraft separation was compromised. Tower cleared us for takeoff about 1.5 minutes before our release time expired. ATC Tower may have felt operational time pressure to get us out(we had not rushed them). I believe a Swiss Cheese model developed from the moment takeoff clearance was given. I regret and accept that we accidentally went above our6000 ft altitude; but the many externally unusual and nonstandard factors in a rapidly deteriorating scenario with safety margins-reducing; bad vectoring; possible faulty maneuvering by the Cessna; minimal initial altitude clearances for both aircraft and being cleared for takeoff into poor aircraft separation are what created multiple threats and distractions all within 3000ft of the ground while trying to visually acquire the Cessna to assure separation are what lead to the missed level off.Suggestions: From this event; for future similar events and Traffic Alerts; I learned that I will use automation and engage the autopilot to help back up flying while trying to locate threats especially when ATC and aircraft systems are both giving traffic alerts. This will allow more focused attention overall on the threat and flight parameters especially during rapidly changing task saturated moments. Also; When the traffic is not in sight and the situation doesn't start to resolve in a satisfactory time frame; I will ask ATC for more aggressive vectors away from the target. I will also query distance to target . In addition if both ATC and aircraft systems are giving alerts; I will ask ATC to have the threat aircraft say heading. It's possible that during this time of government shutdown; ATC may have been short Staffed or had inexperienced personnel or both on duty which could have lead to us getting an inappropriate takeoff clearance. This is not known; but could be a factor at any airport. So while the shutdown is in effect or known short staffing is known; I will not ask for clearance for other than the duty runway when the winds are calm.",,,,"EMB-145 Captain reported they climbed above their assigned altitude resulting in a TCAS/RA for a VFR overflight.",
2301004,202510,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,Ground ZZZ,Air Carrier,A321,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Workload,,,2301004,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown; No Specific Anomaly Occurred Unwanted Situation,,,Person Flight Crew,Taxi,General None Reported / Taken,Staffing; Airport; Human Factors,Staffing,"During taxi operations at ZZZ; the ground controller demonstrated exceptional composure and performance under extreme workload conditions. Due to the government shutdown; staffing shortages left him single-handedly managing all three ZZZ ground control frequencies simultaneously--coordinating approximately 40-50 aircraft at once. Despite constant radio congestion; delayed readbacks; and several pilots missing or stepping on transmissions; the controller maintained calm; concise; and professional communication. His ability to maintain control and situational awareness of all active movements was remarkable.Unfortunately; pilot discipline on frequency was below standard. Some crews displayed impatience and disregard for the controller's heavy workload; including interruptions and at least one heckling transmission. This serves to commend the controller's professionalism and extend an apology on behalf of the pilot community for lapses in courtesy and attentiveness.Cause: The primary contributing factor was ATC understaffing caused by the federal shutdown; leading to extreme workload on a single controller. The secondary factor was pilot inattentiveness and poor frequency discipline during high workload operations.Recommend that air carriers convey formal appreciation to the FAA ZZZ Ground Control team for maintaining safe; efficient operations despite critical staffing challenges. Also recommend company communication to flight crews; reinforcing professional radio discipline and respect for ATC; particularly during high-stress conditions.",,,,"A321 pilot reported to commend ground controller for professionalism; handling multiple aircraft due to staffing shortages. Pilot suggested that companies provide guidance to crews to be attentive and professional in situations such as this.",
2301293,202510,0001-0600,ZZZ.Airport,US,,,0,,,VMC,10,,Night,,,CTAF ZZZ,Air Carrier,SA-227 AC Metro III,,2,Part 135,IFR,Cargo / Freight / Delivery,,Takeoff / Launch,Direct,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Cargohook/Strop,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Commercial; Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 158.3; Flight Crew Total 820; Flight Crew Type 460,,Troubleshooting,,,2301293,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Commercial; Flight Crew Instrument,Flight Crew Last 90 Days 146; Flight Crew Total 2983; Flight Crew Type 1670,,Time Pressure; Troubleshooting,,,2301314,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Weight And Balance,,,Person Flight Crew,In-flight,Flight Crew Rejected Takeoff; Flight Crew Returned To Gate,Aircraft,Aircraft,"Just before XA00 local on Day 0; crew aborted a takeoff from ZZZ Airport due toexcessive noise from the back of the airplane. We contacted ZZZ Approach; cancelled our takeoffclearance and returned to the ramp. In the back of the airplane we found that part of our freight loadhad shifited rearward during acceleration and then returned to its original position during deceleration.The freight load was 3 skids total. The front skid was located in zone 2 and was secured with 2 strapsover the top and safety nets both front and rear. The skid and zone 2 were approximately the samelength and the skid did not move. The 2 remaining skids were located in zones 3 and 4. Zone 3 andzone 4 were both oversized compared to 1 skid alone so both skids were secured together in both zones3 and 4. They were secured with 2 straps over the top and an additional 3rd strap secured to the fuselagewalls wrapped around the rear of the skids applying forward force also with safety nets both front andrear. The remaining space after securing the 2 skids in zones 3 and 4 was about 3 feet.During acceleration for takeoff; it appeared that the attach point on the left fuselage wall failed andallowed the strap around the rear of the load to detach. This allowed the 2 skids to slide rearward untilthey contacted the strap attach points on the floor and the safety net 3 feet aft. During deceleration theskids moved to their original positions and stopped. The 2 attach points on the floor also released fromthe impact from the skids but the safety net held it's position and did not allow the load to move fartheraft.After securing the load using different methods; a different attach point on the left of the fuselage; and2 additional straps; the flight continued to destination without further incident.",,"[Report narrative contained no additional information]",,"SA227 flight crew reported a fuselage cargo restraint point failed resulted in a cargo shift and a rejected takeoff.",
2301823,202511,,ZZZ.ARTCC,US,,,,,,VMC,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,,,Initial Climb,,,,,,,,,,,,,,,,,,,,,,,,,,GPS & Other Satellite Navigation,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Confusion,,,2301823,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"During the initial climb; the aircraft loss both GPS signals for 7 minutes beginning around ZZZZZ intersection. Transponder fail was also displayed. No operational impact.",,,,"B737 Captain reported momentary loss of GPS signal on climb out.",
2302055,202510,0601-1200,JVL.Airport,WI,,,0,,,VMC,,,Daylight,,,Ground JVL,Personal,Small Aircraft; Low Wing; 1 Eng; Fixed Gear,,2,Part 91,None,Training,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Propeller Blade,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Instructor; Pilot Not Flying,Flight Crew Commercial; Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor,Flight Crew Last 90 Days 150; Flight Crew Total 1700; Flight Crew Type 300,,Situational Awareness,,,2302055,,,,,,,,,,,,Aircraft Equipment Problem Critical; Ground Event / Encounter FOD,,,Person Flight Crew,Pre-flight,Aircraft Aircraft Damaged; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Airport; Human Factors; Environment - Non Weather Related,Airport,"My student and I conducted a flight from ZZZ to JVL. A standard preflight inspection; preflight planning; and weather briefing were conducted. We had an uneventful flight up to JVL that went quite well. We taxied to the main ramp. As we were taxiing the airplane to park; the propeller sucked up a loose piece of concrete nestled in the cracked corner of where two slabs of concrete meet. This piece was invisible to us at the time and about half the size of a golf ball. Upon returning to the aircraft; during the preflight inspection for the next leg; we noticed a portion of the leading edge of the propeller had eroded. The damage did not result in the release of any portion of the propeller. The damage was isolated to one spot on one blade approximately 4 inches from the propeller tip along the leading edge.We did not contact the Ground or any obstacle or cause damage to any persons or property. The only damage occurred to the propeller itself. Rather; we taxied on a ramp with deteriorating concrete that was not visible to us at the time and encountered Foreign Object Debris (FOD). Upon further investigation; we noticed between our left main wheel and propeller a rogue piece of concrete half the size of a golf ball. Being that the engine rotates clockwise from the pilot's perspective; it makes sense the piece of broken concrete half the size of a golf ball would be kicked to the left from the pilot's perspective; where we found it between the left main wheel and propeller.I determined this propeller erosion to be a no-dispatch item. I informed the airport authority of this occurrence. The airplane was towed to a hangar and has not operated since the shutdown on the ramp at JVL when we initially arrived. The airplane will not be operated until an FAA licensed Mechanic and pilot determine it to once again be in airworthy condition after all applicable maintenance has been completed.In order to prevent an occurrence like this one from happening again; I will reach out to each respective airport or FBO we visit to inquire as to the state of their facility in terms of FOD. Additionally; my student and I will remain extra vigilant of FOD anytime we are operating in any airport environment. I will also encourage any other crew I may share a cockpit with to do the same. To correct the situation; I have informed the local airport authority to prompt airport personnel to take steps to ensure another aircraft will not encounter FOD. I have also informed Maintenance to start the process of returning the airplane to an airworthy condition by means that an FAA licensed Mechanic deems necessary. I believe my decision not to fly after discovering the erosion was the right one despite it stranding the airplane away from its home base. My personal risk management simply did not tolerate the added risk in this situation; which is what ultimately led to my decision to discontinue the lesson. I am very grateful to have learned from this occurrence that you can never be too vigilant in ensuring your aircraft's safety; especially in a ramp environment. Most importantly; I am very grateful no persons or property were hurt during our operation.",,,,"General aviation Flight Instructor reported a loose piece of concrete on the ramp at JVL struck and caused damage to the propeller during taxi.",
2302130,202511,0601-1200,EGTT.ARTCC,FO,,,,31500,,IMC,,,,,,Center EGTT,Air Carrier,B767 Undifferentiated or Other Model,,3,Part 121,IFR,Passenger,,Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center EGTT,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,,,,2302130,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,,,,2301738,Flight Deck / Cabin / Aircraft Event Illness / Injury; Inflight Event / Encounter Wake Vortex Encounter; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; General Physical Injury / Incapacitation,Procedure; Environment - Non Weather Related,Ambiguous,"During the climb we had been given a heading to fly for separation as well as an altitude lower than we were filed. (Filed at FL340; about to level FL320). Just prior to leveling off we had a momentary moderate turbulence with no previous light or moderate in that vicinity. The event lasted less than 10 seconds; during which the Captain/PM made the PA announcement; "Flight attendants be seated immediately; be seated immediately." The turbulence stopped and we reported it to ATC. ATC surmised that it may have been wake turbulence from another aircraft that had previously crossed our path; which we weren't able to see due to being in IMC. After a few minutes without turbulence the Captain made the PA; "Flight attendants; take your jumpseats." After a few more minutes of no turbulence; Captain made the PA; "Flight attendants check in." When the Purser called the flight deck she reported that one Flight Attendant (FA) had hurt her knee in the turbulence; was able to continue working but would be filing a report. The flight continued without any further turbulence incidents.",,"London Control gave us a climb clearance from 300 to 320. While leveling off at 320 encountered moderate turbulence. Informed London and they said possible wake from plane that just passed over us. On FA check-in Purser reported everyone was ok. A few minutes later FA from aft galley called and informed us that she went down on her knee was ok to continue but was filing a report. Moderate turbulence lasted for under 5 seconds.",,"B767 flight crew reported encountering what ATC surmised as wake turbulence at FL315 that resulted in an injury to a Flight Attendant.",
