 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1481586,201709,1201-1800,BUR.Airport,CA,,,,4500,,VMC,,,Daylight,,,TRACON SCT,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class E SCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,,Flight Crew Total 8350; Flight Crew Type 3066,,Situational Awareness,,,1481586,,,,,,,,,,,,Conflict Airborne Conflict; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Executed Go Around / Missed Approach; Flight Crew Became Reoriented; General Flight Cancelled / Delayed,Environment - Non Weather Related; Human Factors; Airspace Structure,Airspace Structure,"Prior to FIL; we were told to fly heading 100; which was different than we expected for the Four Stacks Visual App 15 BUR.  The 100 heading split Oat Mountain and San Gabriel Mountain; keeping our altitude higher than the recommended alt on approach (5000 feet abeam Oat).  We were told to maintain 6000 feet until clear of traffic.  We reported traffic in site and when clear we began a slow descent.  However; as we descended we got a TCAS 'adjust descent;' call which we immediately complied with and slienced the warning.  We did not expect our distance and rate to be a factor from the traffic in question.  We had that aircraft in sight and continued our scan for other traffic as well as focus on the airport and ground track.  While balancing the later two factors above; the TCAS alerted up to our proximity to the first aircraft; which while we adjusted our descent; that aircraft began a hard right turn.  I can't be sure if that aircraft had adjusted his path into ours after we began our descent but if they had; that could have been the factor that triggered the TCAS to provide us with the RA which prevented an encroachment into an unsafe zone.   After getting 'clear of conflict;' we continued scanning for other traffic as well as attempting to descend into BUR 15.  Due to that first aircraft and another one descending into Whiteman airport; we were unable to descend and stabilize for the approach into 15.  Prior to 1000 feet AGL; we went around and continued for vectors for Visual 8.  Weather at time was VFR and we had the Four Stacks and airport in site 15-20 miles from the field as well as Whiteman.  Winds at BUR were varying 130-180 at 8-10 knots which is why we chose RWY 15.Finally; our vectors for the approach were a combination of vectors for RNAV15 and Visual.  The 100 heading was more in line with the RNAV15 approach which we had line selected and used to back up our SA.",,,,"An A320 First Officer reported that multiple traffic targets in the vicinity of Whiteman (WHP) caused TCAS alerts and necessitated maneuvering that prevented the A320 from achieving a stabilized approach by 1;000 feet AGL on the Visual Approach to Runway 15 at BUR. A go-around was performed and the aircraft subsequently landed uneventfully at BUR on runway 08.",
1481663,201709,0601-1200,ZLA.ARTCC,CA,,,,24000,,,,,Daylight,,,Center ZLA,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,FMS Or FMC,Climb,Direct; SID OSHNN8,Class A ZLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Confusion; Situational Awareness; Troubleshooting,Party1 Flight Crew; Party2 ATC,,1481663,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Confusion; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1481664,ATC Issue All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Air Traffic Control Issued New Clearance; Flight Crew Returned To Clearance; Flight Crew Became Reoriented; Flight Crew Requested ATC Assistance / Clarification,Airspace Structure; Chart Or Publication,Airspace Structure,"While climbing out on the OSHNN8.NNAVY departure Los Angeles Center gave us a reroute for a new clearance approximately 5NM prior to PLAYY for a new clearance past PLAYY. We were cleared to climb from FL230 to FL240 and the reroute was after PLAYY direct YELAH then EED then flight planned route. The Captain read back the clearance as the Pilot monitoring and I quickly changed the altitude to FL240 confirming with him and input the first fix into the FMS. I entered YELLA and the FMS showed a 098 course for 58 miles which seemed to make sense. I confirmed the entry with the Captain and inserted the fix and the aircraft immediately started a turn. I then inserted EED into the FMS to clean up the flight plan and confirmed with the Captain that everything looked good. A few minutes later Center issued us a heading turn to 030 and then told us of a possible pilot deviation. The Captain told LA center that we had gone exactly where they had sent us and the controller said it was possible that we had gone to the incorrect YELAH. We then continued on the flight without any further incident. After the flight; the Captain called Center and they informed him that although we deviated from their desired course; there were no traffic conflicts or issues that resulted.This event occurred in my opinion due to two things. The first reason was that Center issued us a new clearance too close to the changed fix and in our rush to comply we did not take the time to confirm the correct spelling of one of the new fixes were were assigned that was not on our original flight plan. The second reason is that there are 2 fixes within 50 nautical miles of each that are pronounced the same; but spelled differently.  From the fix PLAYY where we were on the OSHNN8 departure; YELAH is a 038 course for 52 nautical miles and YELLA is a 098 course for 58 nautical miles.I suggest that we work with ATC to eliminate one of the YELLA or YELAH fixes to prevent a mistake like ours from happening again. I would also suggest that we immediately contact Center and have them inform controllers to be very careful when providing new clearances to aircrew that use either of these two fixes.",,"[Report narrative contained no additional information.]",,"Air carrier flight crew reported programming the wrong fix into the FMS due to similarly pronounced fixes YELLA and YELAH which are only 56 NM apart.",
1482331,201709,1201-1800,LAX.Airport,CA,,,,1300,,VMC,,,Daylight,,,Tower LAX,Air Carrier,A320,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS Runway XX,Final Approach,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAV - Unpiloted Aerial Vehicle,,,Other 107,,,,Cruise,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1482331,,,,,,,,,,,,Conflict NMAC,Horizontal 0; Vertical 50,,Person Flight Crew,In-flight,General None Reported / Taken,Airspace Structure; Human Factors,Airspace Structure,"At about 1300 MSL on the ILS I spotted what I thought was a big black bird and told the FO to avoid it. When we passed under it by 50 ft we saw it was a black with white striped drone. We told the tower and continued uneventfully to land.",,,,"A320 Captain reported a NMAC with a UAV on approach to LAX.",
1482470,201709,1201-1800,P80.TRACON,OR,,,,,,VMC,,,Daylight,,,TRACON P80,Personal,Small Aircraft; High Wing; 1 Eng; Retractable Gear,,1,Part 91,VFR,Personal,,Initial Climb,VFR Route,Class E P80,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON P80,Air Carrier,Widebody; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Initial Approach,,Class E P80,,,,,,,,,,,,,,,,,,,,,,,,Facility P80.TRACON,,Government,Departure; Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 1,,Situational Awareness; Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1482470,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Separated Traffic; Air Traffic Control Issued Advisory / Alert,Human Factors; Airspace Structure,Airspace Structure,"I was working the north radar sector on a Runway 10 flow. We had not been on runway 10 for several months. I was on the end part of a busy session involving a lot of weird issues involving a TFR in the departure corridor and a heavy amount of VFR traffic. I heard an aircraft call up for flight following off of Scappoose airport and I didn't have time to answer him right away so I ignored him with the intention of getting back to him when I had an opportunity. Looking back I should have reached out to have him contact the final controller as he wanted to go south from SPB airport. But again; with the 10 flow in use; and not 28; I am used to working the SPB aircraft off of SPB. I finally radar identified Aircraft X and saw he was already in the approach corridor for Runway 10 at PDX and on a heading that would take him across final a few miles behind Aircraft Y on final into PDX. I immediately issued traffic and the aircraft reported that he had the traffic in sight. No incident occurred and I transferred control to the next sector.There needs to be a VFR corridor that takes planes around the PDX approach and departure corridors. Or we need an airspace reclassification. Literally every single day something like this happens; and it's only a matter of time before a serious incident occurs. Most of the time the VFR aircraft doesn't even call ATC and they just fly across the localizer at an altitude that puts it in direct conflict with an air carrier arriving at PDX. This happens dozens of times per day. I describe it as playing 'frogger' with 737s. You are constantly turning IFR jets to avoid unidentified 1200 code VFR aircraft. It is ridiculous and one day someone will make an unexpected turn directly back into an arrival that we vectored for target resolution and it will be a serious incident. The airspace needs to change and soon.",,,,"P80 TRACON Controller reported a recurring issue with unidentified VFR aircraft transitioning through the PDX Runway 10 final approach corridor.",
1482841,201709,1801-2400,N90.TRACON,NY,,,,2000,,,,,,,,TRACON N90,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Initial Approach,,Class B N90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Commercial,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1482841,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1483279,ATC Issue All Types; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Air Traffic Control; Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Returned To Clearance; Flight Crew Became Reoriented,Human Factors; Procedure; Airspace Structure,Airspace Structure,"We were on radar vectors for the RNAV GPS RWY 31 Approach into LGA. We were communicating on frequency 134.9. On the downwind northeast of LGA; the controller cleared us 'Direct To' CHALN IAP on the RNAV GPS RWY 31. We were not cleared to intercept the final; nor cleared for the visual; nor cleared for the approach. Approaching CHALN IAP myself and my FO (First Officer) noticed an aircraft approaching the final inside CHALN from the south side of the final approach course approximately 1.5 to 2 NM at our 2 O'clock position. Reaching CHALN at approximately 90 degree intercept to final my FO and I both concluded that the controller was taking us through the final for spacing on the preceeding Aircraft. Of note the frequency was congested and we could not get a word in to get clarification from the controller on what he wanted after passing CHALN IAP. We continued on the heading we were on after passing CHALN until it became apparent that we were approaching JFK airspace. I; at this point; was telling the FO that we needed to tell the controller we needed a right turn back towards LGA. Before the FO could do this the controller came up and gave us an immediate right turn to heading 360 with a climb to 3000 feet from 2000 feet. The controller then made a comment to the effect 'I thought you were smart enough to intercept final'. I then indicated we would call TRACON when on the ground. The controller then made a comment to the effect that 'yes if we could figure out how to use the phone'. Once on the ground I called NY TRACON and spoke with a controller. I asked for a supervisor and it was indicated to me that there was no supervisor present. I explained the situation my Flight was in while on Radar vectors. He indicated to me that it was EXPECTED of me to turn final after reaching the IAP. I told him that was not our clearance and he reiterated that this is what most pilots do operating in this airspace. I realize after reaching CHALN IAP I should have entered a standard holding pattern on the course that I was on inbound to CHALN IAP. This in my mind was a dangerous proposition because once back inbound to CHALN at 2000 feet I would have been nose to nose with the aircraft that was following me causing without a doubt an RA maneuver. This event occurred because of an improper clearance in the terminal environment along with the fact the frequency was quite congested at the time. As a crew we were assuming what the controller was trying to do with us when we should have immediately upon receiving the clearance direct to this waypoint questioned what was expected once arriving over the waypoint. To prevent this from happening in the future it is my opinion that the controllers should comply with their handbook with regards to issuing ambiguous clearances and we as pilots should not assume what the controller may be wanting to do with us especially in a crowded frequency congested terminal environment.",,"[Report narrative contained no additional information.]",,"The flight crew of a Boeing 737 reported that ATC cleared them 'Direct To' a way point without further instructions or clearances after they arrived at the way point.",
1483007,201709,1801-2400,S46.TRACON,WA,,,,2100,,VMC,,,,,,TRACON S46,Corporate,Light Transport; Low Wing; 2 Turbojet Eng,,2,Part 91,IFR,Ambulance,,Final Approach,Visual Approach,Class D BFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON S46,,Small Aircraft,,1,,,,,,None,Class E BFI,,,,,,,,,,,,,,,,,,,,,,,,Facility S46.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 2.75,,Situational Awareness; Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1483007,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict,,,Automation Aircraft RA; Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Separated Traffic; Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented,Company Policy; Procedure; Airspace Structure,Airspace Structure,"I was working sectors combined. Aircraft X was inbound on the visual approach. I was preoccupied with a preceding VFR aircraft who I had been attempting to contact for about 10-15 miles. As such; I was late in issuing traffic to Aircraft X on a VFR target northbound crossing the final approach course at an indicated altitude of 1800 feet. Aircraft X got the traffic in sight as I cancelled their visual approach clearance and issued a climb. I subsequently re-cleared Aircraft X for the visual approach and they landed without further incident.While the pilot made no specific mention of it; I believe they responded to a TCAS-RA. A review of the FALCON radar replay illustrated that Aircraft X climbed 200 feet (from 2100 to 2300 feet) between my initial traffic advisory and my traffic alert. Thankfully; in this instance; there was no conflicting traffic above Aircraft X landing at an adjacent airport. Had there been conflicting traffic; the resulting climb of Aircraft X would have likely resulted in a loss of separation whether the climb resulted from my instruction or a TCAS-RA.My preoccupation with the preceding traffic who was no longer responding to me is an important illustration of how close the encounters in this portion of our airspace can get with very little time; or airspace; to react and recover. Had my landline coordination with Tower been a couple of seconds later; or taken a couple of seconds longer; I may have missed the traffic advisory entirely and only reacted to the aural alert from the CA.Another important aspect of this scenario is that Aircraft X was already cleared for the Visual Approach; but had retained altitude and not started a descent yet. I would not have considered it unexpected if Aircraft X had descended more by this point on the Visual Approach. That said; it was fortunate that the pilot did not because if Aircraft X had chosen to descend sooner; or more swiftly; it may have been a more significant event.Something needs to change. The VFR aircraft are transiting a very narrow; busy corridor of airspace and are doing so without any communication with ATC. It is simply unsafe. The VFR aircraft in this area at the very least need to be in communication with ATC so that we can assign; as necessary; altitude restrictions ensuring the safety of all the aircraft involved. The solution(s) are not hard and while they are potentially more restrictive to VFR aircraft the bottom line is that what happens day in and day out in that airspace as it exists and operates now will eventually result in a very bad accident.",,,,"S46 TRACON Controller reported canceling a Visual Approach clearance to avoid VFR traffic that was not in communication with ATC.",
1484396,201709,1801-2400,ZZZ.Airport,US,,5,,11500,,VMC,10,,Night,80000,,TRACON ZZZ,Government,Super King Air 200,,1,Part 125,None,Tactical,,Cruise,Direct,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,Government,Cessna Citation Undifferentiated or Other Model,,,Part 135,VFR,Tactical,,Cruise,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Government,Single Pilot; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 130; Flight Crew Total 3000; Flight Crew Type 1100,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1484396,,,,,,,,,,,,Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 4000; Vertical 400,,Automation Aircraft TA; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Took Evasive Action,Airspace Structure,Airspace Structure,"Aircraft X was on mission over [a] fire; approximately 5 NM southwest of ZZZ airport at 11;500 MSL. A TFR was active up to 7000 MSL. While operating within the TFR boundaries laterally; we were outside of the TFR vertically. The crew had established communications via flight following with approach at the time of the incident. Aircraft X was on a westbound heading (own nav) when ATC advised of a citation; at six o'clock; 3-4 miles; westbound; same altitude. I noted the call sign and asked the air attack (sitting right seat) if he was talking to Aircraft Y. The air attack indicated that no communication had been established with Aircraft Y and began attempting to do so. While the air attack was attempting [to] hail Aircraft Y; I monitored the progress of the approaching aircraft on TCAS. By the time the Aircraft Y was 1 mile away; I had reached my comfort limit; and ATC advised me that the approaching aircraft did not have me in sight and to either climb or descend. The air attack was unable to hail Aircraft Y on the tactical frequency. The TCAS indicated that the approaching aircraft was 100 feet below me. I elected to an immediate climbing left turn; away from and to better see the approaching aircraft. I never saw Aircraft Y. ATC advised me when the traffic was no longer a factor; we then resumed our mission over the fire. The rest of the flight was uneventful.The only thing I think I could have done to avoid this conflict was to take evasive action sooner. However; I was allowing time for: the air attack to perform his duty to hail the approaching aircraft; and the approaching aircraft to see me since I was unable to see them. Another reason why I hesitated to act was because I had the right of way according to FAR 91.113.",,,,"A BE20 pilot reported that flight following advised him of an approaching aircraft so they took evasive action to avoid a mid-air collision.",
1484727,201709,1801-2400,BOI.TRACON,ID,,,,4700,,VMC,,,Daylight,,,TRACON BOI,Personal,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,1,Part 91,IFR,,,Initial Climb,Vectors,Class C BOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility BOI.TRACON,,Government,Approach,Air Traffic Control Fully Certified,,,Confusion; Human-Machine Interface; Situational Awareness,,,1484727,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert,ATC Equipment / Nav Facility / Buildings; Airspace Structure; Procedure,Airspace Structure,"I was working Arrival Sector and had several IFR arrivals on the north downwind for Runway 10L and Runway 10R. Aircraft X; departed Runway 10L and I believed the aircraft to be VFR. The aircraft continued on the upwind for several miles and I queried the pilot about their on course heading. The pilot replied 306 degrees. Believing the aircraft was VFR; I instructed the aircraft to turn left on course. The aircraft entered a 6;500 MVA at 4;700 and climbing. It was not until the aircraft was out of approximately 6;000 in a 5;000 foot MVA did I realize that the aircraft was IFR. The Low Altitude alert did not activate. The aircraft was cleared on course to EMMET intersection and the rest of their IFR flight plan. I did not issue a low altitude alert because I believed the aircraft was VFR.None of the following are excuses; but could have contributed to this incident and changing some of these may prevent this from happening again.1) The TRACON was utilizing only one departure strip printer for both radar sectors. The strip printer for the South Radar position has been out for at least two weeks and all departure strips print on one printer.2) A co-worker made the decision to physically move the printer away from its normal position and place it on the counter between the two radar positions. A small change in the physical layout; but a distraction.3) I never received the departure strip. It was not in the tray and I had to request a flight plan readout on the aircraft. The controller could have taken the strip; thinking the departure was for him; looked at it and since this aircraft is a trainer and normally is VFR; tossed it in the trash.Having a dedicated departure strip printer for each sector is important for situational awareness. My normal scan includes the strip printer to ensure I have the most current strips available. Reaching across the keyboard to retrieve a departure strip took me away from normal routine.The strip printer in tower needs to be fixed immediately.My expectation bias was the main contributor to this incident. I have worked [these] aircraft a thousand times and about 95% of the time; [these] aircraft are VFR. My normal routine is to look at the departure strip and compare it to the data tag. I have no doubt I would have seen the aircraft was IFR if I had a strip. I have consistently used flight strips my entire career and it is how I work.",,,,"A TRACON Controller reported they received an IFR departure which they thought was VFR which flew below the Minimum Vectoring Altitude.",
1485237,201709,1801-2400,EAR.Airport,NE,,,60,,,VMC,10,,Dusk,8500,,,Personal,UAV - Unpiloted Aerial Vehicle,,,Other 107,VFR,Photo Shoot / Video,,Cruise,,Class E EAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Contracted Service,Pilot Flying,Flight Crew Commercial,Flight Crew Total 15,,Confusion; Situational Awareness,,,1485237,,,,,,,,,,,,Airspace Violation All Types; Deviation / Discrepancy - Procedural FAR,,,Automation Aircraft Other Automation,In-flight,Flight Crew Became Reoriented; Flight Crew Exited Penetrated Airspace,Airspace Structure,Airspace Structure,"I went to shoot some footage using my DJI Mavic Pro (Drone) after being contracted by a company. I checked flight maps before flying to make sure that I would not enter Class E Airspace during the shoot as the Class E airspace for Kearney Regional Airport (EAR) extended down to the surface near where I was flying. During takeoff and the first 15 minutes of my flight; everything was running as it should. Aircraft had no issues; and I was NOT in Class E Airspace; however; as I went to capture the east side of the building; my DJI GO 4 app began warning me that I had entered Class E airspace of the Kearney Regional Airport. After discovering this; I ended my recording and proceeded to land in a safe location outside of Class E airspace. I did not exceed 60 feet AGL during my flight at any time.I believe this problem resulted because of how close the event was to Class E airspace and also due to the fact that I could not zoom in close enough with my map resource (www.skyvector.com). Based on what I read on my map; I believed that I was not going to enter Class E airspace during my flight.No aircraft were harmed. My maximum altitude was 60 feet AGL. There was no risk of any aircraft colliding. No aircraft had to take action to avoid a collision.",,,,"A contracted drone operator reported he was alerted by the drone's sensors that he may have penetrated Class E airspace. He immediately terminated his video photography and exited the area.",
1485704,201710,0001-0600,S46.TRACON,WA,,,,3000,,VMC,,,Daylight,,,TRACON S46,Corporate,Challenger 350,,2,Part 91,IFR,Passenger,,Final Approach,,Class E S46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility S46.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 2.75,,Situational Awareness; Communication Breakdown,Party1 ATC; Party2 Flight Crew,,1485704,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict,,,Automation Aircraft RA; Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Separated Traffic; Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action; Flight Crew FLC complied w / Automation / Advisory,Human Factors; Company Policy; Chart Or Publication; Airspace Structure,Airspace Structure,"I was working Arrival final North flow. Aircraft X was cleared for the ILS approach. I noticed VFR traffic tracking the localizer outbound and climbing through 2100 feet. As the target appeared to be climbing; I canceled the approach clearance and issued an altitude which was; at the time; 500 feet above the VFR target's indicated altitude. Aircraft X subsequently reported the VFR aircraft in sight and I attempted to clear them for a Visual Approach; however a lower cloud layer that I was unaware of at the time precluded the aircraft from accepting my clearance.  I vectored the aircraft around again for the ILS and they landed without incident.When Aircraft X reported the VFR aircraft in sight the aircraft were separated by 1.51 miles laterally and 500 feet vertically.  Aircraft X initiated an uninstructed climb to 3200 feet after reporting the VFR in sight; which I can only assume was in response to a TCAS-RA that the pilot failed to mention specifically.  Because I had previously observed the VFR target involved; I called Tower on the shout line to determine if they knew the callsign; which they did. I gave that information to the supervisor; who subsequently called Tower on the phone to ask them to have the aircraft call the facility when they returned so that we could explain the situation they had created. The supervisor later spoke with the pilot and told me that they believed they were further offset from the inbound course and that they were unaware of where to position themselves in order to remain clear of potential conflicts. The supervisor mentioned the pilot was actually glad to hear the air traffic side of the situation; as they felt it was information they lacked.Something needs to change. The VFR aircraft are transiting a very narrow; busy corridor of airspace and are doing so without any communication with ATC. It is simply unsafe. The VFR aircraft in this area at the very least need to be in communication with ATC so that we can assign; as necessary; altitude restrictions ensuring the safety of all the aircraft involved. The solutions are not hard and while they are potentially more restrictive to VFR aircraft the bottom line is that what happens day in and day out in that airspace as it exists and operates now will eventually result in a very bad accident.",,,,"A TRACON Controller reported they had to cancel an aircraft's approach clearance and subsequently the aircraft responded to an RA for an unidentified VFR aircraft flying through the final approach course.",
1485956,201710,1201-1800,HIF.Airport,UT,107,8,,8600,,VMC,Turbulence; 50,,Daylight,,,Tower HIF,Personal,Golden Eagle 421,,1,Part 91,None,Personal,,Descent,Direct,Class B SLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Commercial; Maintenance Powerplant; Maintenance Airframe,Flight Crew Last 90 Days 31; Flight Crew Total 4021; Flight Crew Type 1472,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1485956,,,,,,,,,,,,Airspace Violation All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural FAR; Inflight Event / Encounter Weather / Turbulence,,,Automation Air Traffic Control; Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification; Flight Crew Took Evasive Action,Airspace Structure,Airspace Structure,"I was making a VFR descent via Weber Canyon for landing at OGD (Ogden; UT). I have done this many times before and knew that it is steep descent thru the canyon. As I was descending; I contacted HIF (Hill Air Force Base) tower on the east side of the canyon at approximately 9;000 FT MSL. In the descent I had powered back and had 15 degrees of flaps in preparation for the steep descent. I requested clearance to OGD; landing with the current ATIS information. The tower cleared me for descent; 'thru the class Delta; remain below 7;700 feet'. The tower did NOT clear me into class B. I was only cleared into the underlying class D airspace. During this time; at about mid-way thru the canyon I encountered moderate turbulence and slowed my descent rate to slow to maneuvering speed. Doing this made it impossible for me to descend below the class B shelf to be in the Class D airspace. I advised HIF that I was unable to descend below 7;700; stating; 'Unable 7;700'. As I was in the canyon I did not have terrain clearance to circle or turn around. I had no choice but to briefly penetrate the Class B shelf that extends into the canyon. I stayed as close to the mountainside as possible and continued my descent; turning northbound and following the mountainside closely while descend as rapidly as possible to clear the lateral and bottom boundaries of the class B. According to my moving map I penetrated briefly the far east boundary of the Class B airspace shelf. There were a couple of garbled transmissions with HIF and other aircraft. HIF tower shortly thereafter asked me to say my aircraft call sign. I stated my call sign and HIF turned me over to OGD tower as I continued descending northbound along the mountainside to about 6;000 FT. After I contacted OGD tower they cleared me for a left turn for a right downwind for runway 35 at Ogden. I believe the shelf of the Class B in this area invites this type of deviation. It forces the pilot to be flying too low for safety when descending thru the canyon from the east and more importantly prevents the pilot from climbing to an adequate altitude to safely enter the canyon from the west. I sincerely doubt that any military of commercial aviation operations would operate in the mouth of this canyon in the Class B as depicted. Some provision should be made in the Class B shelf that allows for a VFR corridor to enter and exit the canyon without penetrating class B airspace or HIF should provide clearances to enter Class B during the climb or descent when entering Weber Canyon. For example; 'cleared to descend thru Class Bravo airspace; remain below 7;700 in Hill class Delta airspace; report exiting the canyon'; or 'Cleared to climb thru Hill Delta airspace and Class Bravo airspace to enter Weber canyon; advising entering the canyon.' This would enhance safety; simplify and clarify the clearance and prevent unintended penetrations of the Class B shelf.",,,,"A Cessna 421 pilot reported penetrating Class B airspace due to weather and unable to maneuver within the airspace.",
