 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1464267,201707,1201-1800,PHX.Airport,AZ,,,,4000,,,,,,,,TRACON P50,Corporate,Small Transport,,,Part 91,IFR,,,Climb; Takeoff / Launch,Vectors,Class B PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON P50,Air Carrier,Large Transport,,2,Part 121,IFR,Passenger,FMS Or FMC,Takeoff / Launch; Climb,SID LALUZ5,Class B PHX,,,,,,,,,,,,,,,,,,,,,,,,Facility P50.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 3,,Situational Awareness,,,1464267,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance,Manuals; Airspace Structure; Chart Or Publication; Company Policy; Procedure,Manuals,"Our Letter of Agreement (LOA) with PHX tower says that turboprop aircraft east flow are assigned a 050 heading climbing to 050. They must give miles in trail with northbound jets following; with the exception of one northbound SID. The LALUZ departure is runway heading to 4 miles east of the airport then turns left to approximately a 050 heading to fly to FORPE intersection. The problem is that departure loses divergence within 4 miles of the aircraft departing with turboprop aircraft assigned a 050 heading. Again there is no restriction for in trail spacing with a turboprop assigned a 050 heading and a turbojet on the LALUZ. What happened specifically here and is normally the case is that the turboprop departed from runway 7R; soon as he crossed the runway 7L they departed the [jet] on the LALUZ departure. At 4 miles from the airport the [jet] turned left to continue the departure but the turboprop was not yet out of 040 to make a left turn due to the Minimum Vectoring Altitude (MVA). Basically our procedures caused this. I have elevated this procedure for the last 2 years and nothing internally ever changes.I recommend to fix this problem the tower has to give miles in trail with a turboprop ahead of any jet including the LALUZ departure. I don't understand how everyone at this building can know that this procedure sets the controller up to have an Operational Error (OE) but nothing will be done. I mentioned this to our Operations Manager just last week and he said he didn't see the problem with us having to fix the deal from happening. Our facility has never had a safety culture and this is a great example. I plan to write many more reports on this until it is fixed.",,,,"P50 TRACON Controller reported receiving a jet departure on a conflicting route overtaking a turboprop departure from the Tower which was permitted according to current facility directives.",
1469521,201707,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Fractional,Challenger 650,,,Part 91,IFR,Passenger,,Parked,,,,,,,,Inspection,,,,,,,,,,,,,,,,,,Indicating and Warning - Fuel System,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Fractional,Technician,Maintenance Airframe; Maintenance Powerplant,,,,,,1469521,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Routine Inspection,General Maintenance Action,Manuals,Manuals,"On the CL650 there is a 35% sensor which is accessed from the tail of the aircraft thru the hell hole - no tail tanks are opened and no wet bladder panels are opened or removed.Per our GMM (General Maintenance Manual) the only thing which is RII (Required Inspection Item) under the Fuel Chapter is access panels.  The sensor is not an access panel; 6 bolts and an O ring are only things which are removable.  The MM just calls out for an ops check and a leak check. Would this sensor be consider an access panel? Would this be a RII item?",,,,"A Bombardier Challenger 650 Maintenance Technician reported that there is some confusion identifying a required inspection item for the fuel system.",
1472190,201708,1201-1800,ZLC.ARTCC,UT,,,,12000,,,,,,,,Center ZLC,,SR22,,,Part 91,IFR,,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Center ZLC,Air Carrier,Regional Jet CL65; Undifferentiated or Other Model,,,Part 121,IFR,Passenger,,Climb,Direct,Class A ZLC; Class E ZLC,,,,,,,,,,,,,,,,,,,,,,,,Facility ZLC.ARTCC,,Government,Enroute,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 6.0,,Situational Awareness,,,1472190,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,Routine Inspection,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Air Traffic Control Separated Traffic,Company Policy; Human Factors; Manuals; Procedure,Manuals,"Aircraft Y requested departure from an airport and also requested a VFR climb. I gave Aircraft Y a clearance as filed and climb instructions to filed altitude of 28000 feet. I never issued a VFR climb as the pilot requested. There was enroute traffic; Aircraft X that was in conflict with Aircraft Y after the departure. I asked Aircraft Y if they could accept a VFR climb through 16000 feet. They replied 'yes'. I issued Aircraft Yan instruction to climb VFR below 16000 feet then climb and maintain 28000 feet. I then proceeded to call the traffic to both aircraft and 'suggested' to the Aircraft Y to level at 12000 feet until clear of the traffic. Both aircraft reported the other in sight. I replied 'roger' with no further instruction. Aircraft Y started his climb once clear of Aircraft X. By the 3 mile separation in that area; I believe the 2 aircraft got within 2.8 miles and 800 feet of each other.I was informed that this was an error due to the solicitation of a VFR climb. Per the 7110.65 there is no verbiage to state that ATC cannot solicit a VFR climb; just that the pilot must request it. If the error is due to controller soliciting a VFR climb even though the pilot requested it earlier; then the 7110.65 needs to be changed back to the verbiage of 'no solicitation.'",,,,"ZLC Controller reported he was informed he had a procedural error because he solicited a VFR climb from an IFR aircraft.",
1480029,201708,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,MD-11,,2,Part 121,None,Cargo / Freight / Delivery,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Nose Gear Wheel,,X,Failed; Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Troubleshooting,,,1480029,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Routine Inspection,General Maintenance Action,Procedure; Aircraft; Manuals,Manuals,"General safety concern to raise awareness of recent safety of flight issue. Three incidents of nose wheel bearing failure on Company MD-11 aircraft have occurred within the last 10 months [on three separate aircraft at 3 separate locations]. Through our software I do not see this happening prior to 11/XX/16. This issue happens at high speed during takeoff and landing. Douglas MD-11 nosewheel installation and design is unique to all other Company fleet types. My observations are as follows:1) MD-11 nose wheel final torque is the lowest of all Company fleet 25ft/lbs. Initial torque is also comparatively low. 2) Axle sleeve that contains both inner and outer bearing races (possibly migrates).3) Tang washer part# ACG7220-1 contains a small 90 degree lip. This lip must fully seat in narrow channel made by axle and axle sleeve. 4) Tang washer is a snug fit circumferentially (possibly cocks sideways during installation). 5) Safety bolt does not go through axle. Douglas MD-11 nose gear design is cantered and set back further. During hard turns heavy side loads occur on the wheel and axle in the direction of the turn.","The reporter stated he's been in the industry over 30 years and this is the first time he has seen nose wheel bearings fail. The reporter stated since the beginning of the year he has seen 4 failures. The reporter also stated that flight crews would write this up as a nose wheel vibration or shimmy and the mechanic would find the nose wheel bearings completely destroyed and the wheel leaning against the strut. The reporter stated that he doesn't have any idea of what caused the failure and only suspects that the wheel shop is installing incorrect bearings. The reporter stated since he wrote the report he has changed his mind suspecting the tab washer as being a problem.",,,"MD-11 Maintenance Technician reported 3 incidents of nose wheel bearing failures.",
1480038,201709,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,,Citation X (C750),,2,,,,,,,,,,,,Unscheduled Maintenance,Repair,,,,,,,,,,,,,,,,,,Nosewheel Steering,,X,Improperly Operated; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,,Technician,Maintenance Inspection Authority,,,Troubleshooting,,,1480038,Hangar / Base,,,Technician,,,,Troubleshooting,,,1481165,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Routine Inspection,General Maintenance Action,Aircraft; Procedure; Manuals,Manuals,"[We] worked a repeat squawk on this aircraft for a nose wheel shimmy. We determined that the upper and lower nose gear torque links needed changed. My colleague was doing the maintenance and I was inspecting his work. On the previous write up for this squawk; another vendor had replaced all hardware for the torque links. I requested the upper and lower torque links and bushings from MCC (Maintenance Control Center) per CE750 CMM (Component Maintenance Manual) 32-20-02-XXXX. I originally requested items number 97 and number 315 for the upper and lower torque links. I later talked to MCC and they told me that they had ordered the torque links with the bushings already installed so they didn't order bushings.When we received the parts for the aircraft; I checked the paperwork for the torque links and noticed that the part numbers for the torque links didn't match the item numbers I had originally requested. I then looked in the CMM to verify that these were the proper parts. They were the complete assemblies including bushings per the CMM (items number75 and number 300). There is no verbiage in the CMM that explains what the complete torque link assemblies contain.We removed the upper torque link from the aircraft and carefully set aside all hardware from the assemblies. We did the upper torque link first and reinstalled the new torque link with the hardware removed from the old assembly. We torqued all hardware per the maintenance manual and safe tied the nuts. We then did the same for the lower torque link. Both upper and lower torque links were free of play at this point when you attempted to move them by hand.We were later informed that there were spacers (item number 83) that were not installed with the assemblies. These spacers were not installed on the assemblies prior to us removing them for replacement. A video from the vendor who found this shows that there is a lot of play in the torque links. In the video however; the condition of the torque links is not as the vendor found them. He had obviously removed the cotter keys from the nuts and loosened the torque as there are no threads visible past the nuts. We had the nuts torqued and safe tied when we changed the torque links. The excessive play shown in the video was not present after we torqued the nuts.I believe that the component manual should contain a detailed description of what parts are included in the complete torque link assemblies. It's very easy to overlook the spacers on installation because the drawings could lead you to believe they could have been part of the torque link assemblies.",,"[We] worked this aircraft. It was a repeat write up for nose wheel shimmy we determined that the upper and lower torque links needed replaced. The parts were placed on order MCC (Maintenance Control Center) changed the order to a different part number that already had the bushings installed. All of the other hardware was replaced by another vendor on a previous squawk. We removed the hardware and replaced the torque links; reinstalled the new torque links using the original hardware and torqued per the 750-maintenance manual. [We then] installed new cotter pins; checked the torque links and there was no play. The spacers that are missing were not installed when we replaced the torque links. The video sent in of the play was taken with all the hardware loose.",,"Two Maintenance Technicians working on Citation X (C750) reported that items for the nose gear torque links were missing from a previous repair.",
1482284,201709,,,,,,,,,,,,,,,,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,IFR,,,Other Non-Flight,,,,,,,,,,,,,,,,,,,,,,,,,,Oxygen System/Crew,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1482284,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Routine Inspection,General None Reported / Taken,Aircraft; Equipment / Tooling; Manuals,Manuals,"A page of the 22 SEP 17 revision (737NG Flight Manual) has a note that details a difference of 1000 feet between the certification of the maximum cabin altitude of the oxygen mask and the certified top altitude 'for operations' that Boeing has for the crew oxygen mask to be used. In the scenario of cruise at FL410 and an explosive decompression resulting in a cabin altitude of 41000; the fact that the manufacturer has certified the mask to work at 'an operating altitude of 41000 feet' means little when the crew oxygen mask is only certified to a maximum cabin altitude of 40000 feet. Time of useful consciousness is no more than 15 seconds or so. I guess that the FAA; Boeing; and Company are not worried about the slim possibility of an occurrence at the max certified altitude; because what are the odds; it will never happen?The NTSB and the lawyers will have to sort it out when the pilots try to don a mask that does not work at 41000 ft cabin altitude and it does not go well for them. Or it could just be that someone finally figured out that the mask was not tested above 40000 ft because earlier models did not have that service ceiling. Either way; it is surprising that we did not see a Pilot Bulletin with a decrease in the max service ceiling until such time as Boeing and the FAA get around to making the two numbers match and do the testing.",,,,"B737NG Captain reported that the aircraft has an operational ceiling of 41;000 ft; but the crew O2 mask is only certified to 40;000 ft.",
1484080,201709,,,,,,,,,,,,,,,,,EMB-505 / Phenom 300,,2,,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Flight Dynamics,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,,Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1484080,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Manuals,Manuals,"GEA 1 FAIL during cruise caused multiple system failures including but not limited to Auto Pressurization; landing gear position indication; all left engine and fuel instruments / gauges. The QRH procedure for GEA FAIL is Crew Awareness. Crew contacted Operations and [maintenance control] and received no useful information. QRH needs a description of lost systems and logical was to address the multiple outages.  Flight Training company does not train nor provide written documentation on the GEA (GARMIN ENGINE AIRFRAME) UNIT. Additionally a GEA 1 Failure in the Simulator only causes a failure of the left engine fuel quantity and flow not close to a real event.",,,,"Embraer 505 Captain reported an in-flight failure of the integrated flight instrument system.",
1493039,201710,1801-2400,ZZZ.Airport,US,,,0,,,VMC,,,Night,,,Ground ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Safety Instrumentation & Information,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,,Flight Crew Type 1850,,Situational Awareness; Confusion,,,1493039,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Type 8986,,Situational Awareness; Confusion,,,1494908,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Taxi,General None Reported / Taken,Manuals,Manuals,"This event occurred while taxiing out for takeoff. It was near midnight and near the end of our duty day. When running the Final Items on the Before Takeoff checklist; the Captain stated he could not find the Take-off Warn Test Switch. We held the taxi; increased the cockpit illumination and we still couldn't find the switch. At that point; I searched the Flight Manual (FM) for the switch and the configuration check procedure. I was taken aback when I didn't see any language that would say something along the lines of; '...for tail #(s); the Take-Off Warn Test Switch is located...' I was in a bit of disbelieve that the aircraft may not actually have the switch. I couldn't recollect any operations notes that may have addressed the issue of aircraft not equipped with the switch. That said; I pulled out my flashlight and carefully scanned the entire control panel for the switch. Once we concluded that indeed there was no switch; I looked in the FM for the configuration settings covered in the Take-Off Warn system. I found the list on FM 3.90.9 which we used to manually check that the Speed Brake; Trim; Flaps/Leading Edge devices were in the takeoff positions along with ensuring the parking brake was off. After this manual check; both the captain and I felt we had complied with the intent/function of the switch and felt that we were completely safe for takeoff. Now; at least speaking for myself; in the back of my mind I was thinking that this had to be a known issue that was being addressed in the background or that somehow; the switch was there somewhere and we were missing it. I'm sure that some fatigue contributed to that thought and to the lack of follow up other than this [Report].",,"[Report narrative contained no additional information.]",,"Boeing 737 flight crew reported being unable to locate the takeoff warning test switch.",
1500814,201711,1201-1800,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,,Passenger,,Parked,,,,,,,Unscheduled Maintenance,,,,,,,,,,,,,,,,,,,Main Gear Tire,,X,Improperly Operated; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Training / Qualification,Party1 Flight Crew; Party2 Maintenance,,1500814,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Routine Inspection; Aircraft In Service At Gate,General Maintenance Action,Manuals; Aircraft; Company Policy,Manuals,"During preflight inspection of Aircraft X; the #2 Main Landing Gear (MLG) tire and the #3 MLG Tire were both found to have damage; affecting the airworthiness of the aircraft. The #2 MLG had an 'Open Tread Splice'; as detailed in the pilot's 'Pre and Post-Flight Tire Inspection Guide (also referred to as an Open Tread Joint). The #3 MLG tire had an approximately 1'X1' V-cut in the tire tread; with a depth of approximately 3/4'. When looking into the cut with a flashlight; the top ply cord could be seen. I notified the Captain of my findings; and we went to inspect the tires together. We both agreed that the 'Open Tread Splice' on the #2 tire fit the description and details of the 'Pre and Post-Flight Tire Inspection Guide. We also concurred; that it was the tire ply cord that could be witnessed at the bottom of the cut on the #3 tire. Maintenance Control was notified; and Maintenance came out to the aircraft several minutes later. While sitting in the cockpit; an AMT entered the cockpit to review the logbook; wanting to know who wrote the tires up. When the Captain told him that he did; he told the Captain that both tires were 'good'. The Captain shared our mutual-agreement on the condition of the tires; and the AMT refused to relent. All three of us visited the tires; and our opinions were again exchanged. However; when the AMT said he was going to sign both of the tires off; I told him that if he did; I would refuse to fly the aircraft. The AMT called for two other Maintenance techs to gather their opinions; and initially both of them surmised that each tire was good. Again; for a third time; the Captain and I shared our position on the tires. The Maintenance supervisor agreed that he would replace both tires; since the Captain and I felt that the aircraft was unsafe. However; I told him that our concern alone; should not be the reason for changing the tires. If he could produce the applicable section but in the [Maintenance Manual] that says that the conditions were acceptable; then I would be OK with taking the aircraft. However; from past experience; I knew that both of these conditions affect the airworthiness of the tires. After much discussion; the Maintenance supervisor reviewed the [Maintenance Manual]; and found the location where an 'Open Joint' in a tread cannot exceed 3mm length; nor 1mm depth (both of which were far-exceeded). For the #3 tire; he also located a section that restricts the aircraft to three additional landings; when the top ply cord becomes visible. Both tires were replaced; and the flight left with a lengthy delay.Much time was lost while the debate ensued regarding the replace the tires. If the tires were indeed good (and maintenance has no doubt that this is true); then the AMT should have been able to go to the applicable section in the [Maintenance Manual] within a couple minutes; and produce the verbiage that states the aircraft is airworthy. For the tire with cord exposed; after reviewing the [Maintenance Manual]; it was quite clear that the tire was now cycle-limited. As for the Open Tread Splice tire; our only guidance for inspecting the tires is from the Pre and Post Flight Tire Inspection Guide. Tires with an Open Tread Splice condition will continue to be written up in the same manner. These are very clear-cut discrepancies; and should be readily discerned by Maintenance; as well as our flight crews.The intent of this ASAP is not to throw anyone under the bus; but to shed light on a significant problem. Perhaps [the company] should consider training all AMTs (and Maintenance Control) on what to look for on a defective tire. Additionally; the picture in the [Maintenance Manual] is a pathetic representation of an On the Job Training (OTJ). A picture like the one attached; should be circulated through the Maintenance Department; to illustrate cause for rejection. The same type of training should be given to the pilot group; as these tires were found during a gate change; when my pre-flight inspection was conducted immediately following the last post-flight inspection. We all need to be on the same page; and have a clear understanding of the inspection criteria.",,,,"EMB-175 First Officer reported that Maintenance and the flight crew disagreed on the tire damage limits.",
1501859,201711,0601-1200,ZZZ.Airport,US,,,,12000,,VMC,,,Daylight,,,TRACON ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine Temperature Indication,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Troubleshooting,Party1 Flight Crew; Party2 Other,,1501859,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,General None Reported / Taken,Aircraft; Manuals; Procedure,Manuals,"We had an engine over temp climbing out of ZZZ; an IOR was completed by the Captain and incident report was also completed - for details concerning the actual incident you can refer to those reports. [ATC was advised] and partial power air return to ZZZ was uneventful. For the purpose of this report; I am concerned about the inaccuracy of the QRH. I notified the CPO of my concerns. I will include a 'cut and paste' of that email below. So we had an engine overheat; that required an air return to ZZZ with partial power on the #1 engine - no shutdown required. Once the engine overheat caution was recognized; I opened the QRH to the front index; identified the page to turn to as 80.9 and turned to 80.9. The only checklist to start on 80.9 is the 'Engine Fire/Overheat Detector Fault'. I knew this could not be right; so referred then to the 'Fire Protection' Table of contents which again directed me to the 80.9 page of the QRH for 'Engine Overheat' ... again not correct. The 'Engine Overheat' checklist is on page 8.10 - and is mislabeled in the QRH! My concern is this; we have a lot of different pilots with a wide range of systems knowledge; experience and wide ranges of complacency. Under the circumstances; with perhaps two pilots who are level 1 or 2 professional then we risk someone turning to page 80.9 in the QRH; see the words 'engine' and 'overheat' in the Checklist header - proceeds to run a one line checklist which is quite simple and then decides all is well and presses on when the fact is they may have an engine that is about to catch on fire and become a major catastrophe. I am VERY CONCERNED about this and am disappointed that no change has yet been made - no pilot bulletin or something to at least let pilots know about this error in the QRH. Yes... it may be another year or more until this incident occurs again; or it could happen within minutes of me submitting this report! And under the right circumstances we may end up with an engine overheat that is not properly managed with dire consequences. I do not feel I am being dramatic - I am concerned about the safety implications of this situation. I would appreciate a timely response from the ERC; I am willing and able to speak to the concerns of this report further with a phone call but really expect to see this addressed and remedied in a timely manner. I trust that in this narrative you can sense my sincere concern for the possible consequences of not addressing or correcting this error. Please note - I would appreciate a personal response to this report please.Following is the email that was sent after the incident:ZZZ pilots conducted an air return for #1 Engine Overheat---see report belowGrabbing the paper QRH and looking up 'ENGINE OVERHEAT' it directed them to page 80.9 which is the wrong checklist. That page number is incorrect. Correct page number for Engine Overheat is 80.10. We discovered that the hyperlink on the iPad QRH also directs them to page 80.9 but correctly places them on page 80.10. Pilots utilizing the paper QRH will be placed on page 80.9 and will run the Engine Fire/Overheat Detector fault checklist. Which is wrong. The new QRH hyperlinks and directs the pilot to 80.9---again; wrong checklist. If I have confused you guys we are on the same team. It took ZZZ 10 hours to type this up. Best thing to do is go to the iPad and you'll see what we are talking about.",,,,"B737 First Officer reported that the the QRH reference was incorrect for an engine over-temp.",
1501860,201712,,,,,,,,,,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,None,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,Checklists,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),,,Training / Qualification; Other / Unknown,,,1501860,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Routine Inspection,General None Reported / Taken,Company Policy; Manuals; Procedure,Manuals,"The 'Engine Limit or Surge or Stall' Non-normal checklist in the 737 Flight Manual (FM) is incomplete. After guiding the pilot to the conclusion that he/she is operating with a degraded engine; the checklist fails to direct the pilot to plan to land at the nearest suitable airport; as mandated by FAR 121.565. The lack of this direction is inconsistent with the rest of the non-normal checklists in the FM; which include this directive if such action is required; and thereby creates a situation which has led to pilots in the past to conclude that they are legal to fly beyond a suitable airport.The required action is written elsewhere. According to the FOM; 'If a degraded engine operation occurs . . . diversion is required to the nearest suitable airport; in point of time; where a safe landing can be made (FAR 121.565).' The FOM continues on to define a degraded engine: 'An engine is considered degraded any time the engine thrust is reduced as a result of an emergency or non-normal; even though it may not actually be shut down.'The required action is written in the FM as well; but only in the 'Introduction' section to the 'Non-normal Operations' chapter of that manual. According to the section titled; 'Landing at Nearest Suitable Airport'; there are five specific instances where a pilot is directed to land at the nearest suitable airport. They are: fire or smoke continues; inoperative engine; degraded engine; only one AC power source remains; only one hydraulic system remains. Of those five; a degraded engine is the ONLY malfunction which does not have the direction to land at the nearest suitable as part of the non-normal checklist. Although the required action is written in the FOM; and the 'Introduction' to Non-normal Operations in the FM; it is not included anywhere in the Quick Reference Handbook (QRH); which is the primary document used inflight when performing a non-normal checklist. 'QRHs… (Preclude) the need to refer to the FM during non-normal situations.' Without a complete checklist; the required action becomes a memory action item. According to the FM; memory action items are written on the front cover of the QRH. This one is not.The FM assures the pilot that 'Non-normal checklists start with steps to correct the situation. If needed; information for planning the rest of the flight is included.' The requirement to land at the nearest suitable airport is needed information for planning the rest of the flight; and is absent.This is not an imagined threat. Years ago an incident involving this exact scenario on the 757 led the leadership to determine if the mistake of continuing beyond a suitable airfield with a degraded engine was an error unique to one crew; or if there was a lack of knowledge of the correct action required among the entire 757 pilot group. After sampling the 757-line pilots' familiarity of this subject; during training and checking events; it became evident that a lack of knowledge in this area did exist; and a remedy was needed. The 757 Fleet; in concert with the FAA; made 'Degraded Engines' a required 'Hot Topic' briefing item; and a line was added to the 757 checklist; which dealt with compressor stalls. It is my understanding that presently the 757 Fleet is the only fleet whose degraded engine non-normal checklist includes the direction for the pilot to plan to land at the nearest suitable airport.Without clear direction in the checklist to land at the nearest suitable airport when operating with a degraded engine; the cockpit conversation sounds like this:Pilot 1: ''Engine Limit or Surge or Stall' Checklist is complete.' Pilot 2: 'Complete? Did it say anything about planning to land at the nearest suitable airport?'Pilot 1: 'Nope.'Pilot 2: 'Well; if it was required; the checklist would have said so; so I guess we can continue on. Let's plan on landing somewhere where the passengers have some chance of catching other flights to their destination while this plane getsfixed.'Pilot 1: 'Sounds like a great idea.'By adding just one line of text to the checklist; this conversation will never happen; resulting in a safer and FAR compliant operation.",,,,"A Boeing 737 Captain reported that the QRH checklist does not give clear direction when operating with a degraded engine.",
1505027,201712,1201-1800,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,None,Passenger,,Parked,,,,,,,Unscheduled Maintenance,Installation; Testing,,,,,,,,,,,,,,,,,,Emergency Exit,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Technician; Lead Technician,,,,Situational Awareness; Training / Qualification,,,1505027,Company,,Air Carrier,Technician,,,,Situational Awareness; Training / Qualification,,,1506596,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance,,,Person Maintenance,Routine Inspection,General Maintenance Action,Procedure; Human Factors; Manuals; Aircraft,Manuals,"There were two other AMT's and a QA Inspector on or at the aircraft. I took the task of being the monitor AMT and the other two AMT's were the task AMT's. We were assigned the task of putting the left over wing exit hatch back into a serviceable condition. This included re-arming the emergency escape system. Initially [the] steps were confusing to me. I had to re-read them several times; eventually I became frustrated with what I interpreted them to be. Having said that I now know that I made a mistake by not continuing to be the monitor of the task. At the time of the incident I felt that I had interpreted the point the paperwork was trying to convey to me. I then let my mechanical experience take over and proceeded to do what I felt should have been done to complete the task within the intent of our assigned referenced task.",,"Myself and two other AMT's were assigned to this aircraft to re-arm the over wing escape hatch. The slide work card had some confusion with regards to arming of the slide. When the battery was attached to cannon plug to activate battery the slide deployed.",,"B737 Maintenance crew reported that they installed an over-wing slide and it deployed when they connected the electrical connector.",
