 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1783828,202101,0601-1200,ZZZ.Airport,US,,,,1200,,,,,,,,Tower ZZZ,Air Carrier,Medium Transport; High Wing; 2 Turboprop Eng,,2,Part 121,IFR,Passenger,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Confusion,,,1783828,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Workload; Situational Awareness; Distraction,,,1783827,ATC Issue All Types; Conflict Airborne Conflict; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach,Human Factors; Procedure; Environment - Non Weather Related,Environment - Non Weather Related,"Coming to ZZZ on the ILS [Runway] XXR; we were continually slowed by ATC for spacing of traffic ahead and behind.  At about 1;200 MSL on glide path still IMC Tower told us to go-around.  I was PF and hit GA button and advanced power levers.  We went through missed approach procedure; but as flight guidance was attempting to be set the aircraft was also capturing the level off of 2;000 MSL so took a little longer to complete.  Meanwhile we were a little late on turning to 195 heading.  ATC queried us as we were in the turn.  We had also climbed to 2;180 feet before stopping and returning back to 2;000 immediately.  After we got settled ATC vectored us back to ILS with no further issues.  ATC told us they had to send us around because aircraft on final for parallel Runway XXL behind us had gotten .99 miles from us.  Spacing needed to stay a min of 1 mile.I should have paid more attention to altitude and started turn to 195 even if flight guidance wasn't quite set yet.  Also pulled back power sooner or not add as much to avoid going through altitude.",,"During our arrival into ZZZ; when told to run base (heading approximately toward ZZZZZ [Intersection]); we were slowed to 170 KIAS.  We were maintaining 4;000 feet throughout base turn and intercept turn onto final.  Once established on final (approximately 20 NM from ZZZZZ1 [Intersection]) we were slowed further to 160 KIAS; with traffic approximately 4 NM in front of us.  Once we intercepted the glideslope; we maintained approximately 1;000 feet above the preceding traffic; but gained to within 3 NM distance.  Meanwhile; ATC vectored a airline flight onto final for [Runway] XXL close behind us.I told the First Officer (PF) to potentially fly a half-dot high on the glide slope to avoid any potential wake from the preceding aircraft.  Once we reached approximately 10 NM from ZZZZZ1 [Intersection] we were slowed further to 150 KIAS.As we continued down the approach; the TCAS showed us to be approximately 2.5 NM from the preceding traffic; with the traffic behind us close in trail (unable to tell the specific distance).  At approximately 600 AGL; ZZZ Tower issued a Go-Around; with nonstandard missed approach instructions (Right turn heading 195; climb and maintain 2;000).  The First Officer initiated the Go-Around and the Captain (PM) proceeded to re-program the Flight Guidance.Due to the light passenger load; the subsequent climb rate caused the Flight Guidance to immediately switch from a Climb indication to an Altitude Capturing indication; which caught the Captain off-guard; and he tried to re-configure the Flight Guidance back to a Climb indication.  The Flight Guidance again sequenced to an Altitude Capture indication.  At this point; the Captain (PM) noticed the aircraft was off course to the left approximately 35 degrees and was rapidly approaching 2;000 feet.  The Captain brought this to the attention of the First Officer while also simultaneously acknowledging ATC stating 'Turn right heading 195.'  The Captain also prompted the First Officer to reduce the power setting; as the airspeed was approaching maximum flap speeds.  The missed approach up to leveling off at 2;000 feet was all hand-flown (i.e. not with the autopilot).Once the aircraft was established on the appropriate heading; altitude; and configuration; ZZZ Approach vectored the flight around for a second attempt at the ILS 16R; which occurred without further incident.  In researching the First Officer's seniority; he has been here less than X years (Date).  After debriefing the flight; he stated that that was his first Missed Approach / Go-Around in the actual aircraft EVER.Since we had been slowed down significantly early during the approach; we knew we could expect to be sandwiched in between other aircraft.  However; we did not know that ATC needed only 1 mile separation between aircraft on parallel ILS approaches (told to us by ATC during our second attempt).  There was no mention of spacing requirements on our first approach.Due to 'COVID loads;' the aircraft type climb rates are very good; requiring steeper than normal attitudes so as to not exceed flap speeds.  This factor; combined with the First Officer's relative inexperience with missed approaches; caused a momentary loss of situational awareness by the First Officer.This required the CA to not only re-configure the flight guidance for a missed approach; but also ensure the First Officer did not over speed the flaps; communicate with ATC; and ensure the aircraft was following appropriate flight guidance (which was a non-standard missed approach).Also contributing to the loss in situational awareness was the altitude at which ATC issued the Go-Around:  600 AGL.  This caused a significant startle factor in both the Captain and First Officer.  Had ATC mentioned anything about a potential missed approach; we would have been much more prepared.Last-minute ATC-issued Go Around instructions (below 1;000 AFE); caused by inadequate spacing with simultaneous parallel approach aircraft.RECOMMENDATIONS:1.  ATC NEEDS to let crews know 'be ready for a missed approach' if there is potential for a spacing issue.  We were given our Go-Around instructions at 600 AGL.  This is a very high-risk area to issue a Go-Around; when spacing throughout the entire approach was tight.  Some sort of notification to us would have primed for a potential Missed Approach and therefore could have avoided any loss of situational awareness and subsequent heading / altitude deviation.2.  STOP ISSUING NON-STANDARD MISSED APPROACH INSTRUCTIONS.  The ILS [Runway] XXR's Standard Missed Approach instructions are to fly runway heading to 900 feet; then climb on heading 195 to intercept the ZZZ 210 degree radial; maintain 2;000 feet.  This is VERY similar to what we were assigned (heading 195; climb to 2;000 feet).  However; when we're given nonstandard missed approach instructions; not only do we have to interpret what it is ATC actually told us; but also program that into the Flight Guidance.  This programming is CONTRADICTORY to what our normal Flight Guidance programming procedures are.  Had ATC simply said 'fly the published missed approach;' that could've aided in our appropriate handling of the aircraft.LESSONS LEARNED:Don't trust ZZZ ATC to not screw up.  If spacing looks tight; brief a missed approach; even if it's done on the Final Approach Course.  Also; do not trust your fellow crew member to fly a perfect Missed Approach.  Watch them like a hawk for course; airspeed; and altitude management; and IMMEDIATELY speak up if there is even a minor deviation.",,"Air carrier flight crew reported executing a go-around due to ATC spacing with another aircraft on final. The flight crew overshot their altitude during the go-around and cited the aircraft light weight as a contributing factor.",
1783846,202005,0001-0600,ZZZ.Tower,US,,,,,,VMC,,,Daylight,,,Tower ZZZ,Corporate,Medium Transport,,2,Part 91,IFR,,,Initial Climb,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Distraction; Situational Awareness,,,1783846,,,,,,,,,,,,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation - Speed All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew Returned To Clearance,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"Tower was very busy with a single Controller working Ground and Tower. On initial climbout we wanted to confirm our initial altitude but had a difficult time getting in contact with ATC. While this was occurring; I missed PIC call for autothrottles; and he did not recognize that I had failed to engage them. We momentarily exceeded 250 knots below 1;000 feet; accelerating to ~290 knots. After clarifying with ATC we both noticed the speed; PIC noticed speed and made adjustments to pitch and power and then I engaged autotrottles. Flight continued normally.Recency of experience due to COVID-19; early morning fatigue may have played a role.",,,,"Corporate Captain reported a speed deviation during climbout. Captain referenced distraction while trying to communicate with a busy ATC and lack of flying contributed to the event.",
1783856,202012,1201-1800,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,,IFR,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Situational Awareness,,,1783856,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"A passenger wore a mask that looked like it had holes in it; he was irate when I told him it was not allowed onboard. He had a kid with him and to make things easier I grabbed him a mask from the galley. When I got to his seat he had another face covering but I still offered him the mask. He took it but and threw in the seat back pocket. He told his kid he didn't wanna make a fuss; it wasn't necessarily a non-compliance but it is definitely worth reporting my point of view.",,,,"Flight Attendant reported a passenger boarded the aircraft with a mask that had holes.",
1783879,202101,1201-1800,ZZZ.Airport,US,,,,,,VMC,4,,Dusk,800,,Tower ZZZ,Personal,Small Aircraft; Low Wing; 1 Eng; Retractable Gear,,1,Part 91,IFR,Personal,,Landing,Direct,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Pilot Flying; Single Pilot,Flight Crew Private; Flight Crew Instrument,Flight Crew Last 90 Days 12; Flight Crew Total 1534; Flight Crew Type 1335,,Situational Awareness; Distraction; Confusion,,,1783879,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Other uniknown,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"The problem arose when I went to log the flight and found out that I was not current. Contributing factors (beside my inattention) could be that with COVID; both in general and having had it; I have not flown the amount that I normally would. However; I should have been more alert to my 'currency.' I file IFR for every trip whether VMC or IFR and so I filed IFR; again without checking for currency. For corrective actions I have set dates in my calendar quarterly to make sure I am on track for currency.Concerning my medical currency; I have two years 'under my belt' with Basic Med. I went in for my annual physical and gave the forms to my doctor. However; when it was discovered that I was not under Basic Med; I called the Doctor's office and his response was that he remembers the conversation but not filling out any forms. He had done my last Basic Med so I left it in his hands to complete. I understand that it was/is my responsibility to follow up on this; but I did not. Again; I have placed a reminder in my calendar both to renew my Basic Med in two years and then a week later to follow up with my doctor.",,,,"GA pilot reported inadvertently flying without a current medical.",
1783903,202101,0601-1200,,,,,0,,,VMC,10,,Daylight,,,Tower ZZZ,Other unknown,PA-28 Cherokee/Archer/Dakota/Pillan/Warrior,,2,Part 91,None,,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Wing Leading Edge,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Instructor,Flight Crew Flight Instructor; Flight Crew Instrument; Flight Crew Commercial,Flight Crew Last 90 Days 152; Flight Crew Total 450; Flight Crew Type 318,,,,,1783903,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Ground Event / Encounter Person / Animal / Bird,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged; Flight Crew Rejected Takeoff,Environment - Non Weather Related,Environment - Non Weather Related,"During ground roll; prior to rotation; a bird flew in front of us and impacted the left wing. Resulting in a dent to the left leading edge. We immediately informed tower and turned on to a taxiway.",,,,"GA pilot reported that just before rotation a bird impacted the left wing and the pilot then rejected the takeoff.",
1783995,202101,1201-1800,ZZZ.TRACON,US,,,,,,,,,Daylight,,,TRACON ZZZ,Air Carrier,Commercial Fixed Wing,,2,,IFR,Passenger,,Initial Climb; Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 Dispatch,,1783995,Aircraft X,,Air Carrier,Pilot Flying; First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Situational Awareness,Party1 Flight Crew,,1783996,ATC Issue All Types,,,Person Dispatch,In-flight,Air Traffic Control Provided Assistance; Flight Crew Returned To Departure Airport,Human Factors; Environment - Non Weather Related; ATC Equipment / Nav Facility / Buildings,Environment - Non Weather Related,"On climb out of ZZZ [airport] we received an ACARS message from Dispatch saying that the TRACON was closing and that we should ask ATC if we could do Tower enroute to get into ZZZ1 [airport]. It also said if we couldn't return to ZZZ. We were still climbing on the SID out of ZZZ and I was still running the after Takeoff checklist. I finished the checklist up and consulted the FO. We were both confused by this message. I went ahead and asked ZZZ Departure if they knew anything about it. They did not know anything then handed us off to ZZZ Center. I checked in with ZZZ [Center]. I responded to Dispatch asking which facility it was that was closing. They replied with ZZZ1 TRACON and that it was to be closed from XA:30 to XB:30z. After getting this response. I asked ZZZ Center if they had any information on it. They checked with their managers and didn't know anything about TRACON in ZZZ1 shutting down. I messaged Dispatch saying that we wanted to continue and see how things progress since ZZZ [Center] said they didn't know anything. The reply we received was a strong negative. Dispatch wanted us to turn back to ZZZ [airport] right away. At this point in the flight; we were half way to ZZZ1 [airport]. We were estimated to arrive in the ZZZ1 [airport] area around XB:00z and had enough fuel onboard the aircraft to hold for a while before having to go to an alternate that we would have added. ZZZ2 [airport] was close and had good weather. Dispatch didn't give us any time to explore other alternatives; so we complied with their demand to return to ZZZ [airport]. The entire time; my FO and I were trying to figure out why we were returning to the airport. The workload was high on the return. The risk for making mistakes was pretty high on both our parts. Thankfully; ZZZ [airport] wasn't busy and was able to cut down a lot of our workload by giving us a descent and direct a fix on the approach. Once on the ground I was able to call Dispatch and talk. They closed the TRACON for COVID cleaning and only gave about 20 minute notice. It sounded like the dispatcher knee jerk reacted to it and wanted us on the ground as soon as possible. That's why she didn't want us to continue. I complied because it was a safe course of action to return and because I couldn't get Dispatch to agree to continue. So this was the safest course of action that was mutually agreeable.Suggest going over delay options inflight with dispatch and to not make the decisions for the flight crew. Dispatch should seek the advice of other dispatchers and most importantly of the crew to come up with many options and narrow it down the best one in a non-time critical situation as this. Freaking out and demanding an air return is not a normal way to run an operation. Dispatch should be made aware that there are many options available to crews to stay in the air longer while saving fuel. We could have easily slowed down and held until TRACON opened again or we could have diverted to ZZZ2 [airport] and picked up some more fuel if we needed to. Both would have been faster options of keeping the operations going while being safe.",,"After departing ZZZ we received an ACARS message from Dispatch informing us that ZZZ1 TRACON would be closed upon our arrival.  Shortly after we received another message instructing us to return to ZZZ.We received an ACARS message from Dispatch.The flight return to ZZZ per Dispatch request due to ZZZ1 TRACON closed prior to us landing.We returned to ZZZ and the Captain contacted Dispatch after returning to the gate.Suggestion - If possible; comply with Dispatch instructions.  Coordinate with Dispatch for clarification via ACARS or after returning to the gate.",,"Air carrier flight crew reported receiving a message from Dispatch during climbout that destination TRACON was closing before arrival.  Dispatch told crew to return to departure airport.",
1784120,201906,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,Night,,,CTAF ZZZ,,Small Transport,,2,Part 91,,Passenger,,Landing,,Class G ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Propeller,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Corporate,Captain; Pilot Flying,,,,,,,1784120,Aircraft X,Flight Deck,Corporate,Captain; Pilot Flying,Flight Crew Commercial,,,,,,1784145,Aircraft Equipment Problem Critical; Conflict Ground Conflict; Critical; Ground Event / Encounter Person / Animal / Bird,,,Person Flight Crew,In-flight,Aircraft Aircraft Damaged; General Flight Cancelled / Delayed,Environment - Non Weather Related,Environment - Non Weather Related,"Upon landing on Runway XX in ZZZ the aircraft struck a deer shortly after touchdown. The approach to runway 6 was normal; fully configured; flown at Vref +10. Shortly after touchdown the deer ran into the prop while the aircraft was traveling around 70kts. The time from initially observing the deer to impact was about one second. The engine started vibrating immediately after impact and the PF (Pilot Flying) shut down the engine on the rollout. The airplane came to a stop 500 ft. from the end of the runway. Upon stopping we did a normal shutdown. No injuries onboard and the aircrafts propeller and engine were damaged.",,"Upon landing at ZZZ; aircraft suffered a deer strike on roll out. The runway XX landing was fully configured flap 40 landing. Approach speed was carrot + 10 knots due to runway length. Deer spotted at the moment of impact in the right landing light cone. Sound of impact was followed by immediate engine vibration. Estimate impact speed at 70 knots during beta application for stop. Shut down engine on the roll out estimate 45 knots to minimize further damage and blade separation. Came to a stop approximately 500 ft. from the end of the runway. Preformed normal aircraft unloading. No injuries on board and damage was limited to aircraft prop and engine.",,"Flight crew reported that a deer struck the airplane during landing; damaging the propeller and engine.",
1784222,202101,0601-1200,ZZZZ.Airport,FO,,,,,,VMC,,,,,,,,No Aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 129; Flight Crew Total 18619; Flight Crew Type 1777,,Communication Breakdown; Time Pressure; Situational Awareness; Physiological - Other; Distraction,Party1 Flight Crew; Party2 Other,,1784222,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; No Specific Anomaly Occurred Unwanted Situation,,,Person Flight Crew,,General None Reported / Taken,Environment - Non Weather Related; Human Factors; Procedure,Environment - Non Weather Related,"Arrival process and COVID screening under new ZZZZ guidelines contribute to extreme fatigue; physiological and psychological concerns. The entire process takes more than several hours. The arrival screeners are unprepared for each flight adding time to the process. The crew is sequestered within the airport during the process without access to toilet; food; or water. Cell phone contact with the company or union is prohibited during the testing phase. The threat of a possible positive test result and subsequent 14 day quarantine in an unknown government facility causes great psychological stress to the crew member.",,,,"Air carrier Captain reported COVID-19 screening in foreign country contributes to fatigue; physiological; and psychological concerns.",
1784258,202101,0601-1200,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Confusion; Distraction; Situational Awareness,,,1784258,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Environment - Non Weather Related,"After I briefed the A Flight Attendant; she asked if I would be wearing a mask whenever they came in the cockpit for a lavatory break.  I informed her as per our protocol I am not required and for operational safety reasons I do not wear my mask in the cockpit. She then informed me that they would not enter to give us a break unless I wore a mask.  I then initiated calls to Dispatch and Operations to inform them of this problem.  I understand their concerns and respect their decision.   Yet; I do not understand why they would take issue with cockpit members facing forward and unmasked when they are continuously exposed to passengers in the cabin who have their mask off while eating or drinking as well as children who are not required to have a mask.On a recent flight my First Officer and I had a hard time understanding the ATC Controller due to the muffled sound because they were wearing a mask.  It is also difficult understanding a First Officer who is wearing a mask in the loud cockpit environment.  Safety of flight is my priority followed by mission and passengers.  I regret the inconvenience this brought to passengers and company alike but this difference in protocol needs to be resolved without imposing non safety operational constraints on the cockpit.   I realize this is a novel disease and the information from the CDC and NIH [National Institutes of Health] is at times confusing and conflicting but believe that we should not take information to extremes and compromise operational safety.Lack of cohesive policy between Cockpit and Flight Attendant protocols that plays between personal concerns over operational safety.  I also feel misinformation or agenda also play a role on differences regarding relative issues.Keep the current Pilot protocol which works well and imposes minimal restrictions regarding operational safety.  Clarify Flight Attendant protocols so they do not conflict with the cockpit.   To each individual this pandemic is relative and emotional.  Any preconceived or personal perception cannot be satisfied by one fits all protocols; so I believe individuals overly concerned should be required to get the vaccine.  I will at the earliest opportunity get vaccinated for myself; family and coworkers.",,,,"Air carrier Captain reported a Flight Attendant stated they would not enter the cockpit for pilot break unless pilots were wearing a face mask. Captain described some the communication issues related to wearing a face mask.",
1784263,202101,0601-1200,ZZZZ.TRACON,FO,,,0,,,,,,,,,Tower ZZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Situational Awareness; Distraction,,,1784263,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"Bleeds off TO. After starting engines; I turned off APU switch - IAW Normal after start flow. I should have left APU switch on IAW OM XXX.6 (Bleeds off/APU on TO). We did; however; carefully configure bleeds/packs IAW OM XXX.6. We did not subsequently catch that APU switch was off before takeoff. After departure; First Officer reconfigured bleeds/packs IAW with XXX.6 and continued normal flight to ZZZ.This was the 4th line trip I've flown at airline since April 2020. A lack of recency flying into ZZZZ1 and a reliance on the muscle memory/normal after start flows contributed to my error in turning the APU off prematurely. Both the First Officer and I were very aware of the bleeds/packs configuration as we had previously emphasized this TO briefing item at the gate prior to departure. Ultimately; by accurately following the pre-briefed OM 120.6 to reintroduce bleeds/packs after TO we trapped my error and the threat was mitigated.We received ACARS msg and SELCAL warning bleeds/packs off on climbout as First Officer was restoring the bleeds/packs per OM XXX.6. The SELCAL was a helpful reminder/backup to the crew.",,,,"Air carrier Captain reported a lack of recency flying and a reliance on the muscle memory/normal after start flows contributed to an error in turning the APU off prematurely.",
1784362,202101,1201-1800,ZZZ.Airport,US,,,,8000,,VMC,50,,Daylight,CLR,,TRACON ZZZ,Corporate,Small Transport; Low Wing; 2 Turboprop Eng,,1,Part 91,None,Passenger,FMS Or FMC; GPS,Initial Climb,Direct,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Corporate,Flight Engineer / Second Officer; First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Flight Instructor; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 15; Flight Crew Total 14200; Flight Crew Type 150,,Situational Awareness,,,1784362,Aircraft X,Flight Deck,Corporate,Single Pilot; Pilot Flying; Captain; Instructor,Flight Crew Flight Instructor; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Other atp,Flight Crew Last 90 Days 50; Flight Crew Total 25000; Flight Crew Type 1000,,Workload; Physiological - Other; Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1784736,Airspace Violation All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,General None Reported / Taken,Airspace Structure; Environment - Non Weather Related; Staffing; Human Factors,Environment - Non Weather Related,"We had departed ZZZ1 to the south; when Tower was shut down due to COVID-19; VFR to pick up IFR clearance over ZZZ2. After passing under the [ZZZ] Class B to clear it; we contacted ATC. After giving us the clearance; the Controller gave the Captain a phone number to call (which he did later after landing); and advised of a report; that we had strayed into [ZZZ] Class B airspace.",,"ZZZ airport Tower was closed for to Coronavirus. [ZZZ is] a busy airport with mixed high speed and low speed aircraft.I departed VFR to pick up IFR clearance over ZZZ2 for arrival into ZZZ3.ATC; as always was very busy in that congested area and it took several attempts to make contact with ZZZ Approach.Very busy in cockpit looking for traffic; etc. May have clipped Class B airspace.ZZZ Approach advised; I may have entered Class B airspace and to copy phone a phone number.I replied: thank you; what altitude and heading would you like? The Controlled replied: 'continue; there is no traffic and then handed us off to ZZZ Center.I followed up with a phone call and thanked them for the wonderful service and protection they provide.I have been flying there for years. I have thousands of hours in general aviation and XX years flying airliners.The controllers do an unbelievable job working with an airspace system that does not work. The way it is designed doesn't work for the controllers or the pilots. At times the controllers are at max effort to keep up with the congested radio traffic.I am sure just they have their distractions with the maximum workload and have their own mistakes to sort out.That airspace configuration needs a good look at for something that works better for high speed aircraft. Get them out up and out of the way as fast as possible.It's a poor system to have jet aircraft level off at 1600 feet right after takeoff for normal operation under IFR conditions. In the cockpit of a jet aircraft you are very busy during this time.There needs to be change even if it slows down the current operations.",,"Flight crew reported a Class Bravo airspace violation due to the Tower being closed for COVID-19 issues.",
