 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1754032,202007,,ZZZ.Airport,US,,,0,,,,,,,,,,,No Aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,,Air Carrier,Ramp,,,,Communication Breakdown,Party1 Ground Personnel; Party2 Other,,1754032,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Ground Personnel,,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Company Policy,"I received a phone call from Person X...with HR. Person X called me to tell me that I could return to work the following day from my 14 day quarantine. However; I was never told to quarantine and my schedule was never adjusted accordingly. I was directly exposed to a coworker who tested positive for COVID-19 and [who had] told the company of the results and the people [the coworker had] worked with and was around. My name along with several others was provided to local management but they failed to take any action to pull us out of work. Only 14 days later did I find out that I was in fact supposed to be in quarantine; but instead management kept me at work for my regularly scheduled shifts. In fact; I even worked several extra shifts during that time period.",,,,"Ground employee reported being told to return to work after completing a 14-day quarantine. Reporter stated that they had not been previously told to self-quarantine nor had they been notified they had been exposed to a co-worker who tested positive for COVID-19.",
1754076,202008,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Confusion; Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant,,1754076,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Crew,Pre-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Company Policy,"CSR approached me during boarding and informed me that first class was booked to XX passengers so she was going to have to give out one of the blocked seats; either X2 or X5. I told her it was my understanding that X2 is blocked for my personal social distancing and that X5 is blocked for FA #4 or a cabin jumpseater. Therefore; so long as there wasn't anyone jumpseating and we didn't have the 4th Flight Attendant that X5 would be the wiser choice. She then assigned X5 to a passenger. I was then told inflight by one of the deadheading flight attendants that because it is blocked for jumpseat purposes; it violates an FAR to allow somebody to sit there.",,,,"Flight Attendant reported a blocked jumpseat was subsequently used possibly violating FAR rules.",
1754081,202008,,,,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties,Time Pressure; Confusion; Communication Breakdown; Workload,Party1 Flight Attendant; Party2 Other,,1754081,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,General Flight Cancelled / Delayed,Staffing; Company Policy; Environment - Non Weather Related; Human Factors,Company Policy,"Flight was understaffed by X flight attendants. When I asked Inflight (dual CSR) Supervisor [to] inquire about adding more FAs for our very full flight (with at least one being a [foreign language] speaker); he said that XX was the 'new staffing'. When I had time to check my staffing sheet again; I saw that [the supervisor] was incorrect. We should've had XY FA's working with this load instead of XX. All FAs were extremely busy and task saturated. Only Y economy FAs scheduled. One FA must do required galley supply/security check (which encompasses 2 actual galleys--the Aft most at Location X and the auxiliary one at Location Y) and has little to no time to actually monitor in cabin. One is required for greeting at door X. That leaves only X FAs to monitor the space from row XX to XY; which on this flight was close to XXX passengers. FAs must assist with any questions passengers have (which are plentiful) assist with stowing baggage--direct them to stow baggage in compliance with FARs; assist with seating issues; and give special briefings  and fulfill other requests. X FAs in an extremely busy economy cabin is woefully understaffed. To compound matters; [the company] has; in their infinite wisdom; repeatedly failed to assign [foreign language] speakers to this ZZZ-ZZZZ1 flight. As a result; all FAs had an extremely hard time assisting passengers with their questions and directing them to stow baggage according to FARs before door closure.(amongst other things--like informing them of landing formalities/required forms)There were multiple seating issues including too many lap children in a row for amount of O2 masks; customers requesting seat changes; customers unhappy with seat assignments; and multiple requests for FAs to [assist] customers--in other words; a normal full flight to Country X; however understaffed and without benefit of a [foreign language] speaker.Everyone...was extremely busy; had multiple seat change requests; and had our usual duties of hanging coats; fulfilling drink requests (even without formal preflight beverage service; customers want drinks before leaving and we are required to give them upon request); meal order taking and also assisting/directing baggage stowage and any other requests/problems; also without benefit of a [foreign language] speaker.As Purser I have to brief with the pilots (who most days including this one do not board aircraft until after passenger boarding begins); greet at door X until closure (since no FA # XX was scheduled); hand out hand wipes while greeting; interact with customers; make boarding announcements; answer questions and liaise with cockpit/customer service for any post boarding mechanical; seating or customer issues; of which there were many. Pursers are also to take meal orders on the X zone; which is almost impossible to complete before door closure as the company wants us to do for a timely inflight service. I couldn't even get halfway finished as I had to continually ask a passenger with a bit of English to translate my requests to the [foreign language] only speaking customers. Inflight/CS supervisor did assist with a few seating issues when I informed [the supervisor] of them; including in economy and a very angry customer who wouldn't sit down or stow his bags in protest that he didn't get the bulkhead seat that he had requested. Economy seating issues were fixed; however [another] customer did not like the answers given to him by supervisor and continued to stand near his assigned (and unwanted) seat and refused to stow his bags. Close to main door closure time; Captain informed me that we had maintenance issues and that we wouldn't be closing on time; so I could continue to attempt taking meal orders without menus (which would've had a translation) and without benefit of speaking the language of the customers. Supervisor was visibly agitated at the delay and reminded me to do a final boarding announcement to try and get passengersto stow bags and sit down. There were probably XX people still trying to find places for their bags in economy and two FAs went back to assist. No CSR did a final boarding announcement; as they usually do; and left it to me. I made the announcement; but saw that there were still probably XX-XY people still standing in economy and multiple bins open as far as I could see. All FAs not actively engaged in duties went to assist; but it was extremely difficult for them to get people to stow things and sit down. Again; we had no scheduled [foreign language] speaker and the customers (as usual with passengers who don't fly much) kept trying to leave bags at bulkheads or completely blocking aisles which we could not; for obvious reasons; allow. I left boarding FA at door and went back to my other duty of attempting to take meal orders; then noticed that the door had been shut without my knowledge. There were still at least XX people standing and multiple bins open. [A] customer who didn't like his seat assignment was also still defiantly standing with bags in the aisle to protest his condition. Everyone had multiple large bags and it had been difficult finding space for them all. Compounding this was the new policy of boarding pillows/blankets in large bags in OH bins; which takes away at least 4 large bins. To mitigate this; the Economy FAs; in addition to all their other duties; were forced to hand out the pillows/blankets during boarding; instead of after takeoff as we are told to by the company. That bin space was necessary; but handing out pillows/blankets was yet another task that the 2 FAs had to undertake by themselves in a crowded and busy boarding process.I knocked on door window and motioned CSR to open; which she did. Supervisor reappeared and I showed the situation/explained that it is an FAR that we cannot close door with passengers standing and bins open. Especially considering the load and the fact that OH bin space was very tight. [The Supervisor] was again visibly agitated and yelled at me that 'I told you to make a final boarding announcement to get them to sit down'. I calmly told [the Supervisor] that yes; I did make that final boarding announcement; however the majority of the passengers most likely did not understand it. I made another announcement; but it still took a few minutes for passengers to comply and FAs to close all bins. [The Supervisor] closed the door with a customer still standing and refusing to stow bags. I protested but [the Supervisor] closed [it] again; anyway.",,,,"Purser reported multiple issues and difficulties during the boarding process and cited not having enough flight attendants to properly staff the flight as a contributing factor.",
1754143,202008,1201-1800,S46.TRACON,WA,,,,1900,,VMC,,,,,,TRACON S46,Other Photo Mission,Skylane 182/RG Turbo Skylane/RG,,1,Part 91,VFR,Photo Shoot / Video,,Cruise,,Class B SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facility S46.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 15.0,,Communication Breakdown; Confusion; Situational Awareness; Distraction,,,1754143,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Other / Unknown,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert,Company Policy,Company Policy,"Aircraft X had requested days in advance to work a 'photo mission' directly over the airport at 1;900 feet. Flying east and west and working southbound. This puts Aircraft X directly in towered airspace and in Class B for the majority of this time. As Aircraft X called me for flight following I was informed by my CIC (Controller in Charge) that Tower has refused to accept communications on this aircraft that will be in THEIR airspace and that I must give them a point out and they will 'miss the traffic with their traffic'. There are a multitude of issues with this situation:First and foremost the ATC system is built for the SAFE AND EFFICIENT flow of air traffic. Allowing this operation in the first place is neither of those. As a controller I want to deny the operation but at this TRACON there seems to be a HUGE lack of responsibility at the Supervisor and Operations Manager level. Everyone at those levels knows that this operation is unsafe but is unwillingly to deny it at their level. Therefore leaving a controller on position feeling handcuffed and pressured to allow this operation to happen. The Operation Manager had pulled the CIC aside (who was against allowing this operation) and informed him to tell me how this was going to work. Again there should not be this kind of pressure put on a controller. Allowing this aircraft takes away any ability of ensuring any kind of separation in the event of a go-around.   The list of issues with this operation is just the tip of the iceberg. Photo missions and pressure to accommodate at the EXPENSE OF SAFETY has been a growing issue in this facility for years. The lack of support and unwillingness to deny this kind of operation at an Operation Supervisor and Operation Manager level; leaving controllers feeling forced to work an unsafe operation; is a huge concern. This needs to be addressed.",,,,"A TRACON Controller reported a photo mission aircraft flying an unsafe route was allowed to proceed through the airspace.",
1754506,202008,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other; Party2 Ground Personnel,,1754506,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Human Factors,Company Policy,"Passenger in X3 came aboard with a restaurant mouth shield to use on flight without a mask. I stopped X3 at boarding door and advised he needed a mask to cover nose and mouth for flight. He advised he had been using this plastic mask; that only covered his mouth; for the last 3 months with no problem. Since I felt this would escalate; when he did not want to take mask I offered; I let him take his seat. [We requested a] customer service representative to plane whom I also showed the mask and he advised oh no way he should never [have been] boarded. Which I told him I agreed but that his gate agent is the one that let him down to board. Customer service representative  approached X3 who agreed to wear a proper mask for the flight. Gate Agent not following procedures that have been in place for quite some time. She should have never let him down without a proper mask leaving it to crew to take care of. Make sure Gate Agents are following policies and procedures.",,,,"Flight Attendant reported a passenger came on board the aircraft with a non approved face mask. A proper face mask was provided to the passenger.",
1754511,202008,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty); Flight Attendant In Charge,Flight Attendant Current,,Deplaning,Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel,,1754511,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Other Post Flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Company Policy,"The cleaners came on during deplaning and started spraying the toxic cleaner. I was trying to stand and say goodbye to passengers; but the spray was burning my lungs; through my mask. I saw one cleaner wet their rag with multiple sprays as a child walked by right next to it. I was hoping with some fresh air my lungs would feel better; but they don't.This practice of bombarding crew and passengers with this spray during deplaning is hazardous to everyone's health. Toxic cleaning spray being sprayed during deplaning both in First Class and the bathroom and galley shrouded my area during deplaning.Burned my lungs. Hoping fresh air will help. Giving it 24 hours to feel better.  Otherwise will see a Doctor. Airline needs to let people off the plane before they start with the spraying of the cleaner. I have (had) great lungs; so if it's affecting me; then anyone with any lung issue is going to be in big trouble.",,,,"Flight Attendant reported cleaners came on board before passengers were off and started spraying the aircraft with a reportedly toxic product.",
1754520,202007,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,,,,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Confusion; Training / Qualification,,,1754520,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Other Person,Routine Inspection,General Maintenance Action,Human Factors; Company Policy; Environment - Non Weather Related,Company Policy,"We were tasked with aircraft outside to remove bagging; covers from Aircraft X; and accomplish APU and engine run prior to docking in hangar. Removal of bagging from AOA vanes pitot probes covers and RAT probes bagging; engine APU pack inlet outlet covers were accomplished outside and according to job card and stamped prior to docking aircraft in Hangar. During its time in hangar the FAA questioned why pitot covers were now installed on probes and sensors.Once the aircraft is docked in Hangar a docking/undocking card should have been issued. This card requires installing covers on probes and sensors with the removal; undocking portion of card removing covers on probes.",,,,"Technician reported the FAA questioned why pitot covers were now installed on probes and sensors with the aircraft being in a hanger.",
1754622,202008,0001-0600,ZZZZ.Airport,FO,,,,,,IMC,,,,,,,Air Carrier,B777 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 43; Flight Crew Total 5255; Flight Crew Type 1304,,Fatigue,,,1754622,,,,,,,,,,,,No Specific Anomaly Occurred All Types,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Company Policy,Company Policy,"The issue is what happens [in the late afternoon between flights at an international terminal]. Required to stay on the plane while passengers disembark. About an hour with constant PA announcements. Then we are placed on an inter-terminal bus. Neither clean nor comfortable. This lasted just over 2 hours. We had to change buses once because the AC didn't work on the first bus. (NO CHANCE FOR ANY REST AT ALL!) Allowed back on the plane to perform pre-flight duties. Already on the back side of the clock and put in deplorable conditions without even a facility to use for personal hygiene/bodily functions. (NO REST ROOMS!) Fighting bad weather on the return [flight] made this a very frustrating and possibly dangerous situation. We both felt very fatigued during the return flight. There has to be a better way. Both of us passed out on the ride back to the hotel. (I almost never sleep on a bus.)",,,,"Air carrier Captain reported experiencing extreme fatigue on a two-leg international assignment.",
1754755,202008,1801-2400,ZZZ.TRACON,US,,,,1000,,VMC,,,,,,TRACON ZZZ,Other Photo Mission,Small Aircraft; High Wing; 1 Eng; Fixed Gear,,2,Part 91,VFR,Photo Shoot / Video,,Cruise,Direct,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON ZZZ,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,VFR,Passenger,,Initial Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Facility ZZZ.TRACON,,Government,Approach,Air Traffic Control Fully Certified,Air Traffic Control Time Certified In Pos 1 (yrs) 15.0,,Workload; Situational Awareness; Confusion; Distraction,,,1754755,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,,Procedure; Company Policy; Airspace Structure; Chart Or Publication,Company Policy,"Again TRACON and Tower management is forcing controllers to accommodate Aircraft X and the photo taking work that this aircraft wants to make for the next two months. The workforce is screaming that this operation is unsafe and this scenario is just one example. I was on departure. Aircraft X was east bound at 1;900 feet. I can see on the ASDE that Aircraft Y is takeoff roll. As Aircraft Y tags up they are climbing through 1;000 feet and Aircraft X is within half mile of Aircraft Y converging course and tags beginning to merge. Aircraft Y checks in as the Captain is alarming on my scope. My Operations Manager is in the room at the time and bring this to his attention and again state we should not be conducting this operation. As mentioned above nothing is done about it and we are being forced by management to accommodate this. This NAS is built for the SAFE AND EFFICIENT movement of aircraft. If someone is requesting to conduct an operation that takes away from either of these principles then it should not be allowed! I assume in the scenario above Tower is providing visual separation. Even if that is the case departing passenger jets quite literally into someone crossing the departure end is an operation that is simply not acceptable and should not be an operation that is mandated by management to conduct. There are a lot of constraints on the ATC system just because someone asks for something does not mean we should have to accommodate; especially when it degrades the principles of the ATC system. There should be a serious look into how this operation is be handled by the Management of TRACON and Tower. The workforce is uncomfortable with this operation. It is creating delays; safety situations and causing much distraction to controllers.",,,,"A TRACON Controller reported management forced  the Controllers to accommodate a photo mission aircraft that flew into confliction with airport traffic.",
1755144,202008,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Cruise; Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Deplaning; Service; Safety Related Duties,Communication Breakdown; Confusion; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Other,,1755144,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Company Policy,"Probably about 15 passengers were not wearing their masks correctly over their nose and mouth during boarding and during the flight.  They would comply briefly then take them down.  State X is a COVID hot spot and I feel like the safety of complying customers and crew is compromised with them not following CDC guidelines. We made announcements and is what we were supposed to.  We reminded the passengers.  Other guests were upset as they wanted to be safe and were not.  We need a hard line of compliance.  No mask or a mask purposely worn incorrectly needs to not fly until the pandemic is over.  Any medical reasons need to be addressed before boarding and by medlink.",,,,"Flight attendant reported several passengers not properly wearing face masks.",
1755153,202008,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Deplaning,Communication Breakdown; Confusion; Situational Awareness,Party1 Flight Attendant; Party2 Other,,1755153,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Company Policy,"Cleaners radioed 'cleaners off' when in fact they were not off the plane.  They were still in the back of the aircraft; so they started boarding with cleaners still on.  Passengers had to tuck into the row in first class to let them by.  Also cleaners stated 'Sorry we don't have a vacuum;' so no vacuuming was done on aircraft before it was boarded with new passengers.  Passengers were within inches of the cleaners and no social distancing protocol was adhered to as they were co-mingling getting the cleaners off while passengers were boarding.Do not board until it is verified that the cleaners are off.  The agents did not ask the crew that cleaners were off; just the standard cabin temp on? They went by the cleaners saying they were off (when they were not).",,,,"Flight Attendant reported that a call was made that the cleaners were off the aircraft when they actually were not.  Passengers were allowed on and had to duck into rows to allow the cleaning crew off the aircraft.",
1755162,202008,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Other,,1755162,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding,Confusion; Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1755163,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Gate Agent / CSR,Aircraft In Service At Gate; Pre-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Company Policy,"Myself and the FA A arrived to the gate in ZZZ for our departure Flight ABC to ZZZ1 where we would meet the [rest of] crew for the flight. When arriving we noticed the customer service having a hefty conversation with what I had assumed was a passenger for Flight ABC. Another agent checked the crew in for boarding; whom mentioned she would be controlling and boarding the flight. She continued by stating she wasn't aware with what the agent at the counter was dealing with; but would find out more. A short time after myself and the additional crew boarded; customer service advised us 'we now have a passenger who cannot wear a mask on our flight due to medical reasons.' We all asked if there was evidence to support her statement. He replied that she did not and also stated he asked for support from his leads whom told him the passenger did not need any.At this time the crew and I asked for inflight supervisors to come to the aircraft. I continued to research the latest inflight documents and COVID-19 requirements. We as a crew were aware that a document stating passengers were required to have proof of exemption to wear a mask. As the aircraft continued to fill up for boarding the A FA and D FA remained in the forward galley speaking to inflight Supervisor.When I approached the forward galley area; Supervisor A asked me how [I was] inward feeling. My response was that 'I don't feel comfortable having a passenger on board the aircraft who states  they can't wear a mask.' Supervisor A stated that I had the opportunity to call crew scheduling to call out of the trip if I didn't feel comfortable. I replied that that wasn't a favorable option. I would then have to call in sick when not sick; affecting my attendance; and then find my own way home from ZZZ.At this time we decided to continue to fly due to not having many options other than to do so. I still wasn't comfortable having interactions with the passenger so the D FA AND myself; B FA; switch positions for the duration of the flight. We re-briefed with the crew and continued the flight.I'm still extremely upset that there was no company or management support for a passenger who claimed to have a medical condition but no proof. Passengers must wear mask or not fly regardless of medical conditions.",,"Upon arrival at the gate; I saw an interaction between the gate agent and a passenger. We presumed that whatever the issue might be that it would be pertinent to our flight. The crew and I then inquired with the agent who then informed the crew that a passenger had notified him that she cannot wear a mask. We asked him if she had a note from a medical professional indicating that she was safe and well enough to fly and was indeed exempt because at this point we had no indicators on our manifest of such an exemption. He said no. We requested a Supervisor and interacted with two; one of which was Supervisor A. The crew told Supervisor A and the other Supervisor that we did not feel safe a number of times; and every time it was dismissed. We were told by both supervisors that asking for a note would violate Health Information Privacy and Accountability Act (HIPPA). From my understanding; one is allowed to ask for documentation for a mask a exemption. HIPPA is not applicable as it only applies to people with access to medical records. Individuals cannot cite that law when refusing to disclose a request for medical exemption as a customer. This was also ignored by supervisors. We searched for supporting facts and our attempts were met with disdain and followed by opinions and lies. Finally; After coming to the realization that management was not going to protect us; I inquired with Supervisor A as to what our recourse was. Supervisor A happily told me that airline has plenty of options in the event that we did not feel safe. The first option would be to call in sick. The second option would be; to put it in her words; 'That's what leaves are for.' To clarify; a Supervisor instructed me to lie to the company and tell them that I am unwell when I am not sick; and left to find my own accommodations or way home in a different state in which I didn't live. Option two in my opinion was inappropriate and irresponsible for Supervisor A to say so casually; as if we did not have families to support or a need for a roof over our heads. I found this comment disheartening and we felt like we had no options left but to work. Supervisor A then continued to tell me that because I was working in the forward cabin that I would have minimal exposure and would be fine; completely disregarding any concern for the well being of the three other crew members in that aircraft. Not only was this disrespectful and unprofessional; but it was also incorrect. Social distancing is almost impossible within crews. We have duties to fulfill including briefing; pilot breaks; cabin service; and emergencies as well as shuttle rides to and from airports that would require a close proximity to one another. I was particularly angered by this reasoning because if a medical or cabin safety issue should arise; management's statement takes the assumption that I would deny my responsibility as the medic; police; and fire personnel on board because of an imaginary line segmenting responsibilities within cabin crew positions. As these conversations were happening I requested Medical and was never patched. I cannot accept this situation because I care about my job; my family; and other people that it could affect by this carelessness.Changes in policies that concretely state protections for FA's; hazard pay; and better alternatives than calling in sick or taking leave.",,"Flight attendants reported a passenger was allowed to fly without wearing a face mask due to a self-reported medical condition.",
1755169,202008,0001-0600,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Crew; Party2 Other,,1755169,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Gate Agent / CSR,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Company Policy,Company Policy,"Received a message that there was [a] 'little kid won't wear his mask.' I approached the parent and asked her 'How old is he'? She replied 'X'. Gate Agent allowed kid to board without PPE on. After informing the parent that the child is required to wear a mask; parent said she could not get him to wear it. The Gate agent should not have allowed passenger to board the aircraft; causing our delay.",,,,"Flight attendant reported a child who refused to wear a face mask was allowed to board the aircraft causing a delay.",
1755423,202008,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Service; Safety Related Duties; Boarding,Distraction; Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Other,,1755423,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Company Policy,"Passenger in seat X4 boarded wearing a face shield. I told her a face mask was required as well. She argued and said it says 'face covering.' I said; 'it's vague yes; but simply means like mask or scarf.' I told FA B and pilots. Pilots said; '...face shields alone are not okay...' [but did not enforce]. I'd suggest not using the wording 'face covering' I'd state 'mask.'",,,,"Flight Attendant reported a passenger was wearing face shield; but no face mask.",
